Index,Lot,Time,pH,Temp,Current
63,1,오후 4:31:06.3,10.13,46.04,8.28
64,1,오후 4:31:11.3,10.23,44.97,7.21
65,1,오후 4:31:16.3,10.68,50.03,8.29
66,1,오후 4:31:21.3,10.12,47.58,7.92
67,1,오후 4:31:26.3,10.97,47.24,8.3
68,1,오후 4:31:31.3,10.5,44.6,8.52
69,1,오후 4:31:36.3,9.51,43.27,7.75
70,2,오후 4:32:02.6,10.23,45.46,7.93
71,2,오후 4:32:07.6,10.95,46.29,7.74
72,2,오후 4:32:12.6,10.63,43.34,8.37
73,2,오후 4:32:17.6,10.43,46.89,7.75
74,2,오후 4:32:22.6,10.68,46.41,7.65
75,2,오후 4:32:27.6,10.2,43.1,7.35
76,2,오후 4:32:32.6,10.03,44.58,7.21
77,2,오후 4:32:37.6,9.74,45.6,8.0
78,2,오후 4:32:42.6,10.39,46.81,7.11
79,2,오후 4:32:47.6,9.64,44.6,8.87
80,2,오후 4:32:52.6,10.55,44.62,7.21
81,2,오후 4:32:57.6,10.39,47.02,8.24
82,2,오후 4:33:02.6,10.68,42.54,7.05
83,2,오후 4:33:07.6,10.26,43.77,7.54
84,2,오후 4:33:12.6,9.53,45.98,7.56
85,2,오후 4:33:17.6,10.77,43.61,7.56
86,2,오후 4:33:22.6,10.76,43.87,7.34
87,2,오후 4:33:27.6,9.96,42.79,7.6
88,2,오후 4:33:32.6,9.73,42.66,8.99
89,2,오후 4:33:37.7,10.81,42.66,7.24
90,2,오후 4:33:42.7,10.44,43.05,7.72
91,2,오후 4:33:47.7,10.49,42.16,8.82
92,2,오후 4:33:52.7,10.69,42.84,8.15
93,2,오후 4:33:57.7,10.62,42.99,7.47
94,2,오후 4:34:02.7,10.87,44.09,7.39
95,2,오후 4:34:07.7,9.83,45.48,8.08
96,2,오후 4:34:12.7,10.46,46.22,7.84
97,2,오후 4:34:17.7,9.86,44.06,8.13
98,2,오후 4:34:22.7,10.3,44.9,7.82
99,2,오후 4:34:27.7,10.98,43.49,7.3
100,2,오후 4:34:32.7,9.63,46.25,8.2
101,2,오후 4:34:37.7,9.87,43.27,7.99
102,2,오후 4:34:42.7,10.73,43.53,7.89
103,2,오후 4:34:47.7,10.67,42.65,8.89
104,2,오후 4:34:52.7,10.79,45.61,8.59
105,2,오후 4:34:57.7,10.13,46.01,8.76
106,2,오후 4:35:02.7,9.94,47.97,7.37
107,2,오후 4:35:07.7,10.93,43.33,7.5
108,2,오후 4:35:12.8,10.02,43.32,7.23
109,2,오후 4:35:17.8,10.78,42.86,8.02
110,2,오후 4:35:22.8,9.88,45.95,8.29
111,2,오후 4:35:27.8,10.2,43.91,8.84
112,2,오후 4:35:32.8,9.87,46.15,8.62
113,2,오후 4:35:37.8,10.89,45.53,8.93
114,2,오후 4:35:42.8,9.97,45.15,8.64
115,2,오후 4:35:47.8,10.73,43.66,8.38
116,2,오후 4:35:52.8,10.67,44.85,7.22
117,2,오후 4:35:57.8,10.7,42.34,7.87
118,2,오후 4:36:02.8,10.21,47.85,7.29
119,2,오후 4:36:07.8,10.96,44.45,7.28
120,2,오후 4:36:12.8,10.21,47.37,7.25
121,2,오후 4:36:17.8,10.48,44.08,8.17
122,2,오후 4:36:22.8,10.5,42.14,8.32
123,2,오후 4:36:27.8,9.77,44.27,8.83
124,2,오후 4:36:32.9,9.99,45.05,7.27
125,2,오후 4:36:37.9,10.9,47.73,8.27
126,2,오후 4:36:42.9,10.23,42.85,7.28
127,2,오후 4:36:47.9,10.32,46.27,7.91
128,2,오후 4:36:52.9,9.56,42.25,8.37
129,2,오후 4:36:57.9,9.95,42.67,7.53
130,2,오후 4:37:02.9,10.74,47.37,7.33
131,2,오후 4:37:07.9,10.31,46.23,8.12
132,2,오후 4:37:12.9,9.54,46.15,8.0
133,2,오후 4:37:17.9,10.09,44.31,7.6
134,2,오후 4:37:22.9,9.65,43.96,8.41
135,2,오후 4:37:27.9,9.57,43.17,8.79
136,2,오후 4:37:32.9,10.81,47.03,7.85
137,2,오후 4:37:37.9,9.93,45.87,8.48
138,2,오후 4:37:42.9,9.96,43.63,8.94
139,3,오후 4:38:10.6,10.67,45.05,8.27
140,3,오후 4:38:15.6,9.91,43.77,7.56
141,3,오후 4:38:20.6,10.47,44.53,7.49
142,3,오후 4:38:25.6,9.97,44.98,7.83
143,3,오후 4:38:30.6,10.21,46.5,7.06
144,3,오후 4:38:35.6,10.39,42.79,7.55
145,3,오후 4:38:40.6,9.73,43.24,8.85
146,3,오후 4:38:45.6,10.44,43.78,8.76
147,3,오후 4:38:50.7,10.74,46.36,8.09
148,3,오후 4:38:55.7,10.62,45.2,7.54
149,3,오후 4:39:00.7,10.67,43.96,8.68
150,3,오후 4:39:05.7,10.05,43.84,8.44
151,3,오후 4:39:10.7,10.73,47.26,7.31
152,3,오후 4:39:15.7,9.57,47.21,7.4
153,3,오후 4:39:20.7,9.98,47.14,7.29
154,3,오후 4:39:25.7,10.24,43.82,7.37
155,3,오후 4:39:30.7,10.81,42.27,8.19
156,3,오후 4:39:35.7,10.52,44.02,7.58
157,3,오후 4:39:40.7,9.98,45.61,8.99
158,3,오후 4:39:45.7,10.73,45.69,7.9
159,3,오후 4:39:50.7,9.7,47.83,8.52
160,3,오후 4:39:55.7,9.53,46.8,8.89
161,3,오후 4:40:00.7,10.17,45.85,7.59
162,3,오후 4:40:05.7,9.78,47.43,7.02
163,3,오후 4:40:10.7,10.68,45.13,8.39
164,3,오후 4:40:15.7,9.94,45.65,8.95
165,3,오후 4:40:20.7,9.68,47.23,8.34
166,3,오후 4:40:25.7,10.34,45.3,7.41
167,3,오후 4:40:30.7,10.24,43.94,8.49
168,3,오후 4:40:35.7,9.95,43.14,8.42
169,3,오후 4:40:40.8,9.8,46.85,8.36
170,3,오후 4:40:45.8,10.06,46.64,7.46
171,3,오후 4:40:50.8,10.72,43.2,7.42
172,3,오후 4:40:55.8,9.95,45.63,7.07
173,3,오후 4:41:00.8,10.86,47.83,8.37
174,3,오후 4:41:05.8,10.93,47.09,7.86
175,3,오후 4:41:10.8,9.69,47.31,8.57
176,3,오후 4:41:15.8,10.57,47.24,8.04
177,3,오후 4:41:20.8,11.9,45.68,7.15
178,3,오후 4:41:25.8,10.77,46.52,8.28
179,3,오후 4:41:30.8,10.82,43.96,8.22
180,3,오후 4:41:35.8,9.59,45.92,7.44
181,3,오후 4:41:40.8,10.02,44.11,7.35
182,3,오후 4:41:45.8,9.95,42.84,7.25
183,3,오후 4:41:50.8,10.85,43.45,7.54
184,3,오후 4:41:55.8,10.63,47.8,7.68
185,3,오후 4:42:00.8,10.35,45.49,7.17
186,3,오후 4:42:05.8,10.65,46.7,7.35
187,3,오후 4:42:10.8,10.91,44.56,7.1
188,3,오후 4:42:15.8,10.23,44.69,8.51
189,3,오후 4:42:20.8,10.42,46.86,8.94
190,3,오후 4:42:25.8,10.22,45.16,8.56
191,3,오후 4:42:30.9,10.31,45.81,7.95
192,3,오후 4:42:35.9,10.59,43.59,7.42
193,3,오후 4:42:40.9,10.33,45.61,7.97
194,3,오후 4:42:45.9,9.97,51.01,8.72
195,3,오후 4:42:50.9,10.7,43.8,7.2
196,3,오후 4:42:55.9,10.69,46.28,7.19
197,3,오후 4:43:00.9,9.69,43.48,7.69
198,3,오후 4:43:05.9,9.52,45.22,7.29
199,3,오후 4:43:10.9,10.21,44.31,7.53
200,3,오후 4:43:15.9,10.65,44.56,8.83
201,3,오후 4:43:20.9,9.86,42.43,8.99
202,3,오후 4:43:25.9,10.43,42.28,7.6
203,3,오후 4:43:30.9,10.17,47.88,7.52
204,3,오후 4:43:35.9,10.43,47.87,7.63
205,3,오후 4:43:40.9,11.93,47.43,7.56
206,3,오후 4:43:45.9,9.76,42.9,8.26
207,3,오후 4:43:50.9,10.21,45.28,8.99
208,4,오후 4:44:17.0,10.79,43.33,7.96
209,4,오후 4:44:22.0,10.12,44.05,7.18
210,4,오후 4:44:27.0,10.24,46.57,8.16
211,4,오후 4:44:32.0,10.55,46.15,8.34
212,4,오후 4:44:37.0,9.66,43.23,8.79
213,4,오후 4:44:42.0,10.05,42.78,8.17
214,4,오후 4:44:47.0,10.62,47.76,8.32
215,4,오후 4:44:52.0,10.83,46.57,8.9
216,4,오후 4:44:57.0,10.5,42.69,7.49
217,4,오후 4:45:02.0,10.59,44.41,7.79
218,4,오후 4:45:07.0,10.93,44.17,8.14
219,4,오후 4:45:12.0,10.36,45.84,8.59
220,4,오후 4:45:17.0,10.19,46.05,8.38
221,4,오후 4:45:22.1,10.67,47.73,7.15
222,4,오후 4:45:27.1,10.97,46.74,8.83
223,4,오후 4:45:32.1,9.66,45.08,8.61
224,4,오후 4:45:37.1,10.17,47.05,7.62
225,4,오후 4:45:42.1,9.96,46.49,8.01
226,4,오후 4:45:47.1,10.04,45.52,7.9
227,4,오후 4:45:52.1,9.69,45.04,7.92
228,4,오후 4:45:57.1,10.01,45.27,8.11
229,4,오후 4:46:02.1,10.92,43.74,7.93
230,4,오후 4:46:07.1,11.64,47.33,8.9
231,4,오후 4:46:12.1,10.52,43.56,8.28
232,4,오후 4:46:17.1,10.3,42.94,8.18
233,4,오후 4:46:22.1,9.71,43.35,7.48
234,4,오후 4:46:27.1,10.01,43.55,8.46
235,4,오후 4:46:32.1,9.66,45.8,8.25
236,4,오후 4:46:37.1,9.83,42.98,5.88
237,4,오후 4:46:42.1,10.09,42.98,7.11
238,4,오후 4:46:47.1,9.68,45.29,7.52
239,4,오후 4:46:52.1,10.68,45.75,7.25
240,4,오후 4:46:57.1,10.45,43.13,8.01
241,4,오후 4:47:02.1,9.96,47.77,7.84
242,4,오후 4:47:07.1,9.75,45.8,7.27
243,4,오후 4:47:12.1,9.93,44.19,8.98
244,4,오후 4:47:17.2,10.24,42.58,8.76
245,4,오후 4:47:22.2,10.08,43.01,7.59
246,4,오후 4:47:27.2,10.63,42.05,7.31
247,4,오후 4:47:32.2,9.7,47.94,8.01
248,4,오후 4:47:37.2,10.32,46.51,7.38
249,4,오후 4:47:42.2,10.71,44.74,8.7
250,4,오후 4:47:47.2,10.15,45.73,7.14
251,4,오후 4:47:52.2,10.19,43.71,8.56
252,4,오후 4:47:57.2,10.4,42.73,7.67
253,4,오후 4:48:02.2,9.75,44.63,7.5
254,4,오후 4:48:07.2,10.67,42.36,7.87
255,4,오후 4:48:12.2,10.32,47.72,7.1
256,4,오후 4:48:17.2,9.57,47.69,8.85
257,4,오후 4:48:22.2,9.54,43.89,7.03
258,4,오후 4:48:27.2,10.89,42.18,7.48
259,4,오후 4:48:32.2,9.94,42.69,7.9
260,4,오후 4:48:37.2,10.67,44.49,8.33
261,4,오후 4:48:42.2,10.62,44.27,7.75
262,4,오후 4:48:47.2,9.76,47.45,8.02
263,4,오후 4:48:52.2,11.6,44.58,8.93
264,4,오후 4:48:57.2,10.68,45.12,8.46
265,4,오후 4:49:02.2,10.29,42.91,8.25
266,4,오후 4:49:07.3,10.65,45.43,7.26
267,4,오후 4:49:12.3,10.82,45.27,7.92
268,4,오후 4:49:17.3,9.93,44.65,8.6
269,4,오후 4:49:22.3,10.87,42.72,7.13
270,4,오후 4:49:27.3,9.96,45.78,7.42
271,4,오후 4:49:32.3,9.6,47.04,7.11
272,4,오후 4:49:37.3,9.76,44.75,7.45
273,4,오후 4:49:42.3,10.52,42.5,7.22
274,4,오후 4:49:47.3,10.14,44.8,7.89
275,4,오후 4:49:52.3,9.63,42.28,8.98
276,4,오후 4:49:57.3,9.57,44.12,7.94
277,5,오후 4:50:23.4,9.62,44.95,8.09
278,5,오후 4:50:28.4,10.57,44.54,8.99
279,5,오후 4:50:33.4,10.74,44.71,8.7
280,5,오후 4:50:38.4,9.68,45.32,8.91
281,5,오후 4:50:43.4,10.7,45.9,8.62
282,5,오후 4:50:48.4,9.65,45.12,7.65
283,5,오후 4:50:53.4,10.59,47.45,7.91
284,5,오후 4:50:58.4,10.26,45.49,8.65
285,5,오후 4:51:03.4,9.85,47.73,8.49
286,5,오후 4:51:08.4,10.96,46.06,7.93
287,5,오후 4:51:13.4,10.13,46.76,7.63
288,5,오후 4:51:18.4,9.97,45.51,7.3
289,5,오후 4:51:23.4,9.84,42.79,8.03
290,5,오후 4:51:28.4,10.31,44.38,8.8
291,5,오후 4:51:33.4,9.6,42.6,7.88
292,5,오후 4:51:38.4,10.17,46.49,7.43
293,5,오후 4:51:43.4,10.05,47.47,8.09
294,5,오후 4:51:48.4,10.24,45.57,7.3
295,5,오후 4:51:53.4,9.98,45.1,8.33
296,5,오후 4:51:58.4,10.17,43.21,8.76
297,5,오후 4:52:03.4,10.31,43.92,8.75
298,5,오후 4:52:08.4,10.4,45.18,8.11
299,5,오후 4:52:13.5,10.65,43.75,8.26
300,5,오후 4:52:18.5,9.95,42.37,8.7
301,5,오후 4:52:23.5,9.96,46.16,8.37
302,5,오후 4:52:28.5,9.76,42.78,8.43
303,5,오후 4:52:33.5,10.66,45.33,7.63
304,5,오후 4:52:38.5,10.35,47.24,7.01
305,5,오후 4:52:43.5,9.52,44.86,7.97
306,5,오후 4:52:48.5,10.42,44.04,8.92
307,5,오후 4:52:53.5,10.96,42.53,7.99
308,5,오후 4:52:58.5,9.85,46.59,7.26
309,5,오후 4:53:03.5,10.61,44.97,8.92
310,5,오후 4:53:08.5,10.99,46.31,8.99
311,5,오후 4:53:13.5,10.26,43.91,7.74
312,5,오후 4:53:18.5,10.06,43.02,8.59
313,5,오후 4:53:23.5,9.86,42.07,7.73
314,5,오후 4:53:28.5,10.98,47.69,8.86
315,5,오후 4:53:33.5,10.78,43.92,8.14
316,5,오후 4:53:38.5,9.87,46.27,7.51
317,5,오후 4:53:43.5,10.23,45.6,8.27
318,5,오후 4:53:48.5,9.86,43.16,8.41
319,5,오후 4:53:53.5,9.98,46.73,7.82
320,5,오후 4:53:58.5,10.28,46.93,7.47
321,5,오후 4:54:03.5,9.53,45.17,7.77
322,5,오후 4:54:08.5,10.52,46.09,8.58
323,5,오후 4:54:13.5,10.11,43.33,7.47
324,5,오후 4:54:18.5,9.6,47.47,7.27
325,5,오후 4:54:23.5,10.4,46.24,7.48
326,5,오후 4:54:28.6,9.62,46.06,8.09
327,5,오후 4:54:33.6,10.62,44.06,7.75
328,5,오후 4:54:38.6,9.54,42.76,8.64
329,5,오후 4:54:43.6,10.64,47.1,7.41
330,5,오후 4:54:48.6,9.88,45.5,7.99
331,5,오후 4:54:53.6,9.87,44.23,8.43
332,5,오후 4:54:58.6,10.87,47.69,7.6
333,5,오후 4:55:03.6,9.54,43.04,7.43
334,5,오후 4:55:08.6,10.71,45.66,7.34
335,5,오후 4:55:13.6,10.88,42.62,7.38
336,5,오후 4:55:18.6,9.75,42.11,8.34
337,5,오후 4:55:23.6,10.55,43.36,8.58
338,5,오후 4:55:28.6,10.38,46.85,8.02
339,5,오후 4:55:33.6,9.81,46.61,7.66
340,5,오후 4:55:38.6,10.12,46.25,7.97
341,5,오후 4:55:43.6,10.64,43.09,8.9
342,5,오후 4:55:48.6,9.84,43.6,8.49
343,5,오후 4:55:53.6,10.58,43.92,8.59
344,5,오후 4:55:58.7,9.83,47.16,7.32
345,5,오후 4:56:03.7,10.82,44.24,8.37
346,6,오후 4:56:29.5,11.27,47.32,7.74
347,6,오후 4:56:34.5,10.69,47.06,8.54
348,6,오후 4:56:39.5,10.39,44.86,7.79
349,6,오후 4:56:44.5,9.69,47.3,8.09
350,6,오후 4:56:49.5,10.3,42.91,7.14
351,6,오후 4:56:54.5,9.88,45.2,7.53
352,6,오후 4:56:59.5,10.58,47.01,7.2
353,6,오후 4:57:04.5,10.28,43.23,8.23
354,6,오후 4:57:09.5,10.48,43.44,8.13
355,6,오후 4:57:14.5,10.1,43.16,8.9
356,6,오후 4:57:19.5,9.73,45.43,7.51
357,6,오후 4:57:24.5,10.03,42.94,8.6
358,6,오후 4:57:29.5,9.99,47.83,7.94
359,6,오후 4:57:34.6,10.4,43.08,7.74
360,6,오후 4:57:39.6,10.27,43.31,8.57
361,6,오후 4:57:44.6,10.44,44.69,7.47
362,6,오후 4:57:49.6,10.27,42.29,7.82
363,6,오후 4:57:54.6,10.87,44.95,8.4
364,6,오후 4:57:59.6,10.19,43.57,7.69
365,6,오후 4:58:04.6,10.38,44.86,8.46
366,6,오후 4:58:09.6,10.72,43.77,8.31
367,6,오후 4:58:14.6,9.91,46.89,8.6
368,6,오후 4:58:19.6,9.53,44.7,8.56
369,6,오후 4:58:24.6,9.79,46.89,7.16
370,6,오후 4:58:29.6,9.74,44.82,8.66
371,6,오후 4:58:34.6,9.71,42.31,7.42
372,6,오후 4:58:39.6,10.45,42.55,7.98
373,6,오후 4:58:44.6,9.81,45.85,8.94
374,6,오후 4:58:49.6,10.98,44.19,7.8
375,6,오후 4:58:54.6,10.85,46.21,8.2
376,6,오후 4:58:59.6,10.47,42.97,8.73
377,6,오후 4:59:04.6,9.57,47.2,7.56
378,6,오후 4:59:09.7,10.51,46.32,8.15
379,6,오후 4:59:14.7,10.1,47.93,7.97
380,6,오후 4:59:19.7,11.27,47.32,7.74
381,6,오후 4:59:24.7,10.48,45.23,8.33
382,6,오후 4:59:29.7,9.52,46.78,7.72
383,6,오후 4:59:34.7,10.17,43.53,7.18
384,6,오후 4:59:39.7,10.82,47.93,8.89
385,6,오후 4:59:44.7,10.93,42.08,8.17
386,6,오후 4:59:49.7,10.84,47.45,7.44
387,6,오후 4:59:54.7,10.43,43.15,7.99
388,6,오후 4:59:59.7,10.08,46.63,7.97
389,6,오후 5:00:04.7,10.74,45.75,7.04
390,6,오후 5:00:09.7,10.17,43.24,8.8
391,6,오후 5:00:14.7,10.31,43.47,7.2
392,6,오후 5:00:19.7,9.84,42.88,8.49
393,6,오후 5:00:24.7,9.91,46.8,7.74
394,6,오후 5:00:29.7,9.62,42.27,8.6
395,6,오후 5:00:34.7,10.57,43.37,7.95
396,6,오후 5:00:39.7,10.98,46.26,7.43
397,6,오후 5:00:44.7,10.12,43.79,8.14
398,6,오후 5:00:49.7,9.51,42.58,7.63
399,6,오후 5:00:54.7,10.05,44.21,7.99
400,6,오후 5:00:59.7,9.55,46.87,7.74
401,6,오후 5:01:04.7,10.31,46.98,8.9
402,6,오후 5:01:09.8,9.64,45.91,8.17
403,6,오후 5:01:14.8,10.16,43.08,8.06
404,6,오후 5:01:19.8,10.08,46.14,8.75
405,6,오후 5:01:24.8,10.08,47.03,8.12
406,6,오후 5:01:29.8,11.27,47.32,7.74
407,6,오후 5:01:34.8,9.72,47.44,7.55
408,6,오후 5:01:39.8,11.27,47.32,7.74
409,6,오후 5:01:44.8,9.59,42.09,7.78
410,6,오후 5:01:49.8,10.66,44.67,7.34
411,6,오후 5:01:54.8,10.48,47.42,7.15
412,6,오후 5:01:59.8,9.88,46.94,7.17
413,6,오후 5:02:04.8,9.85,42.15,7.49
414,6,오후 5:02:09.8,10.78,46.34,7.64
415,7,오후 5:02:36.6,10.78,44.04,7.37
416,7,오후 5:02:41.6,9.71,46.36,7.62
417,7,오후 5:02:46.6,10.34,46.48,8.74
418,7,오후 5:02:51.6,10.03,44.72,8.93
419,7,오후 5:02:56.7,9.94,46.25,7.66
420,7,오후 5:03:01.7,10.84,47.82,7.84
421,7,오후 5:03:06.7,10.43,47.11,8.83
422,7,오후 5:03:11.7,9.67,44.25,8.85
423,7,오후 5:03:16.7,10.17,47.19,7.79
424,7,오후 5:03:21.7,10.55,47.31,7.5
425,7,오후 5:03:26.7,9.76,42.18,8.22
426,7,오후 5:03:31.7,9.52,47.15,8.57
427,7,오후 5:03:36.7,10.39,46.95,7.33
428,7,오후 5:03:41.7,10.11,47.94,8.61
429,7,오후 5:03:46.7,9.72,44.83,8.49
430,7,오후 5:03:51.7,10.65,45.34,8.24
431,7,오후 5:03:56.7,10.01,46.09,8.88
432,7,오후 5:04:01.7,10.12,44.58,8.01
433,7,오후 5:04:06.7,9.54,43.66,8.75
434,7,오후 5:04:11.7,9.87,43.73,8.09
435,7,오후 5:04:16.8,9.76,45.28,8.06
436,7,오후 5:04:21.8,10.46,44.72,7.11
437,7,오후 5:04:26.8,10.86,46.33,7.04
438,7,오후 5:04:31.8,10.37,47.37,7.07
439,7,오후 5:04:36.8,10.41,44.25,7.6
440,7,오후 5:04:41.8,9.96,42.16,7.09
441,7,오후 5:04:46.8,10.0,44.83,8.72
442,7,오후 5:04:51.8,10.22,44.91,8.16
443,7,오후 5:04:56.8,10.41,45.03,8.37
444,7,오후 5:05:01.8,9.88,46.19,8.79
445,7,오후 5:05:06.8,9.61,44.98,7.98
446,7,오후 5:05:11.8,10.95,42.98,8.75
447,7,오후 5:05:16.8,9.68,46.37,8.75
448,7,오후 5:05:21.8,9.95,44.72,8.62
449,7,오후 5:05:26.8,10.12,46.1,7.71
450,7,오후 5:05:31.8,9.89,45.02,8.03
451,7,오후 5:05:36.8,10.14,43.67,7.4
452,7,오후 5:05:41.8,10.89,45.48,7.84
453,7,오후 5:05:46.8,9.95,46.28,8.13
454,7,오후 5:05:51.9,9.66,47.77,7.69
455,7,오후 5:05:56.9,10.31,47.41,8.72
456,7,오후 5:06:01.9,9.84,47.04,8.42
457,7,오후 5:06:06.9,10.23,42.53,8.31
458,7,오후 5:06:11.9,10.07,45.55,8.76
459,7,오후 5:06:16.9,10.72,45.33,8.79
460,7,오후 5:06:21.9,9.69,43.26,7.67
461,7,오후 5:06:26.9,10.37,47.84,8.31
462,7,오후 5:06:31.9,10.39,47.85,7.92
463,7,오후 5:06:36.9,10.77,47.4,7.38
464,7,오후 5:06:41.9,10.78,42.73,7.6
465,7,오후 5:06:46.9,10.28,43.35,8.13
466,7,오후 5:06:51.9,10.04,46.74,8.46
467,7,오후 5:06:56.9,10.5,45.5,7.51
468,7,오후 5:07:01.9,9.57,42.8,7.26
469,7,오후 5:07:06.9,10.27,44.87,7.45
470,7,오후 5:07:11.9,10.54,44.16,8.12
471,7,오후 5:07:16.9,10.35,44.42,8.1
472,7,오후 5:07:21.9,10.45,43.44,8.1
473,7,오후 5:07:26.9,9.92,45.5,7.75
474,7,오후 5:07:31.9,9.55,45.15,8.74
475,7,오후 5:07:36.9,10.68,47.61,7.86
476,7,오후 5:07:42.0,10.66,46.93,8.6
477,7,오후 5:07:47.0,10.63,42.09,8.23
478,7,오후 5:07:52.0,10.79,45.57,7.86
479,7,오후 5:07:57.0,10.74,47.21,8.96
480,7,오후 5:08:02.0,10.94,43.41,7.12
481,7,오후 5:08:07.0,10.31,45.25,5.53
482,7,오후 5:08:12.0,10.58,42.65,8.02
483,7,오후 5:08:17.0,10.6,46.7,8.22
484,8,오후 5:08:43.9,9.57,44.08,8.62
485,8,오후 5:08:48.9,10.02,43.46,8.18
486,8,오후 5:08:53.9,9.59,45.83,7.86
487,8,오후 5:08:58.9,10.12,43.42,5.61
488,8,오후 5:09:03.9,10.3,46.35,8.34
489,8,오후 5:09:08.9,9.97,45.54,7.23
490,8,오후 5:09:13.9,9.66,45.5,8.94
491,8,오후 5:09:18.9,10.85,43.57,8.59
492,8,오후 5:09:23.9,10.13,42.83,8.51
493,8,오후 5:09:28.9,10.38,43.68,7.77
494,8,오후 5:09:33.9,10.27,44.36,7.95
495,8,오후 5:09:38.9,10.63,45.29,7.08
496,8,오후 5:09:44.0,10.18,42.41,8.83
497,8,오후 5:09:49.0,10.32,47.96,7.73
498,8,오후 5:09:54.0,10.5,42.01,7.87
499,8,오후 5:09:59.0,9.88,44.57,7.12
500,8,오후 5:10:04.0,9.54,45.6,7.49
501,8,오후 5:10:09.0,10.15,46.89,7.19
502,8,오후 5:10:14.0,10.85,44.8,8.33
503,8,오후 5:10:19.0,9.52,45.66,7.49
504,8,오후 5:10:24.0,10.8,45.9,7.74
505,8,오후 5:10:29.0,10.67,43.0,7.45
506,8,오후 5:10:34.0,10.24,44.56,8.05
507,8,오후 5:10:39.0,10.55,44.02,8.71
508,8,오후 5:10:44.0,9.74,42.68,8.29
509,8,오후 5:10:49.0,10.06,46.45,8.04
510,8,오후 5:10:54.0,10.19,44.6,8.63
511,8,오후 5:10:59.0,9.54,42.55,7.2
512,8,오후 5:11:04.0,10.4,47.42,7.98
513,8,오후 5:11:09.0,10.48,44.51,7.44
514,8,오후 5:11:14.0,9.84,45.75,8.81
515,8,오후 5:11:19.1,10.42,46.28,8.94
516,8,오후 5:11:24.1,10.51,44.21,8.91
517,8,오후 5:11:29.1,10.87,45.32,8.05
