Index,Lot,Time,pH,Temp,Current
85,2,오후 4:28:37.7,9.7,44.06,7.32
86,2,오후 4:28:42.7,11.16,45.46,7.52
87,2,오후 4:28:47.7,10.7,43.43,7.5
88,2,오후 4:28:52.7,10.96,45.48,7.46
89,2,오후 4:28:57.7,9.96,46.91,8.55
90,2,오후 4:29:02.7,10.42,43.9,8.08
91,2,오후 4:29:07.7,10.71,47.94,7.97
92,2,오후 4:29:12.7,10.09,45.57,7.47
93,2,오후 4:29:17.7,10.42,45.36,7.32
94,2,오후 4:29:22.7,10.94,46.61,8.44
95,2,오후 4:29:27.7,10.71,46.35,7.74
96,2,오후 4:29:32.7,9.79,46.27,8.79
97,2,오후 4:29:37.7,10.27,46.84,8.15
98,2,오후 4:29:42.7,9.83,43.65,8.99
99,2,오후 4:29:47.7,9.84,44.11,7.91
100,2,오후 4:29:52.7,10.12,45.01,7.46
101,2,오후 4:29:57.7,10.5,42.53,7.75
102,2,오후 4:30:02.7,9.78,45.1,8.27
103,2,오후 4:30:07.8,10.94,43.76,8.9
104,2,오후 4:30:12.8,10.41,43.97,7.76
105,2,오후 4:30:17.8,9.72,45.27,8.99
106,2,오후 4:30:22.8,10.2,46.28,7.33
107,2,오후 4:30:27.8,10.12,45.36,7.18
108,2,오후 4:30:32.8,10.36,45.51,8.95
109,2,오후 4:30:37.8,9.53,45.47,7.21
110,2,오후 4:30:42.8,10.09,47.82,7.12
111,2,오후 4:30:47.8,9.82,46.93,7.58
112,2,오후 4:30:52.8,10.63,47.82,7.73
113,2,오후 4:30:57.8,9.9,45.74,8.61
114,2,오후 4:31:02.8,9.53,44.6,7.03
115,2,오후 4:31:07.8,10.11,44.81,7.05
116,2,오후 4:31:12.8,10.9,42.62,7.45
117,2,오후 4:31:17.8,10.09,45.86,6.29
118,2,오후 4:31:22.8,10.17,44.77,7.5
119,2,오후 4:31:27.8,10.59,46.46,8.89
120,2,오후 4:31:32.8,10.51,42.25,7.35
121,2,오후 4:31:37.8,9.79,47.91,7.71
122,2,오후 4:31:42.9,10.09,44.86,7.41
123,2,오후 4:31:47.9,9.63,45.52,8.18
124,2,오후 4:31:52.9,10.21,47.76,8.65
125,2,오후 4:31:57.9,10.81,44.88,7.44
126,2,오후 4:32:02.9,10.02,47.69,7.98
127,2,오후 4:32:07.9,9.61,47.4,8.61
128,2,오후 4:32:12.9,10.82,47.47,8.26
129,2,오후 4:32:17.9,10.58,46.78,8.57
130,2,오후 4:32:22.9,10.11,47.4,8.91
131,2,오후 4:32:27.9,10.47,44.97,8.74
132,2,오후 4:32:32.9,10.03,42.56,8.7
133,2,오후 4:32:37.9,10.16,45.51,7.4
134,2,오후 4:32:42.9,9.83,44.85,8.47
135,2,오후 4:32:47.9,10.1,42.59,8.37
136,2,오후 4:32:52.9,9.69,45.8,7.79
137,2,오후 4:32:57.9,10.96,42.6,7.41
138,2,오후 4:33:02.9,10.86,47.35,7.9
139,3,오후 4:33:29.1,9.68,45.17,8.51
140,3,오후 4:33:34.1,10.45,46.35,8.48
141,3,오후 4:33:39.1,9.77,44.6,7.07
142,3,오후 4:33:44.1,10.13,43.8,7.09
143,3,오후 4:33:49.1,9.87,44.27,7.94
144,3,오후 4:33:54.1,10.08,47.77,8.09
145,3,오후 4:33:59.1,9.74,46.16,8.67
146,3,오후 4:34:04.1,10.08,42.84,7.51
147,3,오후 4:34:09.2,9.78,42.76,8.37
148,3,오후 4:34:14.2,9.77,45.7,7.8
149,3,오후 4:34:19.2,10.78,45.53,8.65
150,3,오후 4:34:24.2,10.67,44.77,7.51
151,3,오후 4:34:29.2,10.66,45.96,8.59
152,3,오후 4:34:34.2,10.35,43.94,7.7
153,3,오후 4:34:39.2,10.53,42.82,8.66
154,3,오후 4:34:44.2,9.79,47.51,7.78
155,3,오후 4:34:49.2,10.67,46.0,8.17
156,3,오후 4:34:54.2,10.53,46.7,7.74
157,3,오후 4:34:59.2,10.92,47.32,7.77
158,3,오후 4:35:04.2,9.62,42.79,8.11
159,3,오후 4:35:09.2,9.58,46.51,7.6
160,3,오후 4:35:14.2,10.6,45.8,8.35
161,3,오후 4:35:19.2,10.01,43.83,8.64
162,3,오후 4:35:24.2,9.69,47.81,7.54
163,3,오후 4:35:29.2,10.61,44.66,7.94
164,3,오후 4:35:34.2,10.69,44.17,8.86
165,3,오후 4:35:39.2,10.08,43.21,7.12
166,3,오후 4:35:44.2,10.4,44.27,7.53
167,3,오후 4:35:49.2,10.04,43.47,7.33
168,3,오후 4:35:54.3,10.86,42.13,7.62
169,3,오후 4:35:59.3,9.88,46.34,8.9
170,3,오후 4:36:04.3,10.11,46.14,8.18
171,3,오후 4:36:09.3,10.1,45.47,7.23
172,3,오후 4:36:14.3,10.06,43.15,8.36
173,3,오후 4:36:19.3,10.34,44.41,8.18
174,3,오후 4:36:24.3,10.15,46.82,8.4
175,3,오후 4:36:29.3,10.62,47.33,7.61
176,3,오후 4:36:34.3,10.18,44.57,7.29
177,3,오후 4:36:39.3,10.23,44.98,7.25
178,3,오후 4:36:44.3,10.32,47.24,8.05
179,3,오후 4:36:49.3,10.4,45.56,7.62
180,3,오후 4:36:54.3,10.44,43.31,8.65
181,3,오후 4:36:59.3,10.31,44.68,7.36
182,3,오후 4:37:04.3,10.61,44.11,8.83
183,3,오후 4:37:09.3,9.99,44.29,8.87
184,3,오후 4:37:14.3,10.65,44.06,7.79
185,3,오후 4:37:19.3,10.83,42.2,7.7
186,3,오후 4:37:24.3,10.34,46.91,8.63
187,3,오후 4:37:29.3,10.46,42.74,7.55
188,3,오후 4:37:34.3,10.69,45.4,7.01
189,3,오후 4:37:39.4,10.36,44.06,7.24
190,3,오후 4:37:44.4,10.89,47.95,8.93
191,3,오후 4:37:49.4,10.24,46.53,8.98
192,3,오후 4:37:54.4,9.86,47.33,8.06
193,3,오후 4:37:59.4,9.77,42.37,7.33
194,3,오후 4:38:04.4,9.74,44.04,8.17
195,3,오후 4:38:09.4,10.7,45.96,8.58
196,3,오후 4:38:14.4,9.62,44.87,8.21
197,3,오후 4:38:19.4,10.65,46.84,8.34
198,3,오후 4:38:24.4,10.36,43.75,7.43
199,3,오후 4:38:29.4,10.96,44.6,8.36
200,3,오후 4:38:34.4,10.48,45.24,8.07
201,3,오후 4:38:39.4,9.57,44.21,7.79
202,3,오후 4:38:44.4,10.46,42.22,8.97
203,3,오후 4:38:49.4,9.62,44.18,8.81
204,3,오후 4:38:54.4,10.96,45.61,8.64
205,3,오후 4:38:59.4,10.17,44.48,8.86
206,3,오후 4:39:04.4,10.81,46.86,8.48
207,3,오후 4:39:09.4,10.54,44.15,7.42
208,4,오후 4:39:35.3,10.37,43.06,8.91
209,4,오후 4:39:40.3,10.91,45.97,8.58
210,4,오후 4:39:45.3,10.58,42.85,8.55
211,4,오후 4:39:50.3,10.68,44.95,7.63
212,4,오후 4:39:55.4,10.24,47.7,8.55
213,4,오후 4:40:00.4,10.58,44.46,7.42
214,4,오후 4:40:05.4,10.5,45.1,8.6
215,4,오후 4:40:10.4,10.46,47.95,7.33
216,4,오후 4:40:15.4,10.7,47.06,7.84
217,4,오후 4:40:20.4,10.51,43.1,8.72
218,4,오후 4:40:25.4,10.74,43.32,8.07
219,4,오후 4:40:30.4,9.62,43.02,7.29
220,4,오후 4:40:35.4,10.01,46.77,7.6
221,4,오후 4:40:40.4,10.95,42.5,8.44
222,4,오후 4:40:45.4,10.63,46.82,8.35
223,4,오후 4:40:50.4,10.81,44.22,8.38
224,4,오후 4:40:55.4,10.0,44.65,7.04
225,4,오후 4:41:00.4,9.65,44.04,7.62
226,4,오후 4:41:05.4,10.61,46.18,7.2
227,4,오후 4:41:10.5,9.71,44.01,7.86
228,4,오후 4:41:15.5,10.53,47.94,7.13
229,4,오후 4:41:20.5,9.63,46.23,8.63
230,4,오후 4:41:25.5,9.65,45.12,8.57
231,4,오후 4:41:30.5,10.19,44.96,8.94
232,4,오후 4:41:35.5,11.91,42.97,7.86
233,4,오후 4:41:40.5,10.19,44.37,7.66
234,4,오후 4:41:45.5,10.37,45.53,8.19
235,4,오후 4:41:50.5,9.54,45.91,7.04
236,4,오후 4:41:55.5,9.69,46.52,7.23
237,4,오후 4:42:00.5,10.58,44.16,7.75
238,4,오후 4:42:05.5,9.87,47.86,8.28
239,4,오후 4:42:10.5,10.3,42.56,7.26
240,4,오후 4:42:15.5,11.91,42.97,7.86
241,4,오후 4:42:20.5,10.39,46.42,7.84
242,4,오후 4:42:25.5,10.3,47.39,8.39
243,4,오후 4:42:30.5,10.42,47.54,7.76
244,4,오후 4:42:35.5,10.84,44.23,7.27
245,4,오후 4:42:40.5,9.56,44.08,7.36
246,4,오후 4:42:45.6,10.03,45.94,7.01
247,4,오후 4:42:50.6,9.93,43.74,7.74
248,4,오후 4:42:55.6,9.99,42.71,7.35
249,4,오후 4:43:00.6,10.25,46.63,7.98
250,4,오후 4:43:05.6,10.65,47.48,7.62
251,4,오후 4:43:10.6,10.24,45.62,7.63
252,4,오후 4:43:15.6,10.65,47.09,7.74
253,4,오후 4:43:20.6,9.68,43.53,8.36
254,4,오후 4:43:25.6,10.65,47.18,7.88
255,4,오후 4:43:30.6,9.99,42.53,7.92
256,4,오후 4:43:35.6,10.12,43.24,8.91
257,4,오후 4:43:40.6,11.91,42.97,7.86
258,4,오후 4:43:45.6,9.85,45.95,7.1
259,4,오후 4:43:50.6,10.61,47.28,8.52
260,4,오후 4:43:55.6,11.91,42.97,7.86
261,4,오후 4:44:00.6,9.94,45.91,7.75
262,4,오후 4:44:05.6,10.65,46.57,8.16
263,4,오후 4:44:10.6,10.87,46.88,8.73
264,4,오후 4:44:15.7,10.57,43.48,7.69
265,4,오후 4:44:20.7,10.53,43.71,7.05
266,4,오후 4:44:25.7,9.56,42.47,8.89
267,4,오후 4:44:30.7,9.62,45.77,8.93
268,4,오후 4:44:35.7,10.07,46.4,8.85
269,4,오후 4:44:40.7,10.14,43.09,7.34
270,4,오후 4:44:45.7,10.64,42.77,8.17
271,4,오후 4:44:50.7,9.89,42.61,8.91
272,4,오후 4:44:55.7,10.69,43.75,7.8
273,4,오후 4:45:00.7,10.62,46.91,7.93
274,4,오후 4:45:05.7,10.02,45.65,8.37
275,4,오후 4:45:10.7,9.74,42.67,8.06
276,4,오후 4:45:15.7,9.82,45.7,8.8
277,5,오후 4:45:42.3,9.69,45.63,7.83
278,5,오후 4:45:47.3,9.96,47.57,7.28
279,5,오후 4:45:52.3,10.93,43.68,7.5
280,5,오후 4:45:57.3,9.68,45.32,8.57
281,5,오후 4:46:02.3,10.76,45.01,7.41
282,5,오후 4:46:07.3,10.46,44.48,8.41
283,5,오후 4:46:12.3,10.7,44.97,8.56
284,5,오후 4:46:17.3,9.6,43.53,8.74
285,5,오후 4:46:22.3,10.34,46.55,7.31
286,5,오후 4:46:27.3,10.26,44.19,8.86
287,5,오후 4:46:32.3,9.67,46.0,8.55
288,5,오후 4:46:37.3,9.82,46.74,7.74
289,5,오후 4:46:42.3,10.17,46.31,7.73
290,5,오후 4:46:47.3,9.54,47.71,8.81
291,5,오후 4:46:52.3,10.75,45.92,7.18
292,5,오후 4:46:57.3,11.97,44.71,8.27
293,5,오후 4:47:02.3,10.91,44.9,8.66
294,5,오후 4:47:07.3,10.55,46.72,8.85
295,5,오후 4:47:12.3,9.99,45.17,7.78
296,5,오후 4:47:17.3,9.79,47.37,8.41
297,5,오후 4:47:22.4,10.32,46.84,8.6
298,5,오후 4:47:27.4,10.03,43.01,8.82
299,5,오후 4:47:32.4,10.83,45.7,7.26
300,5,오후 4:47:37.4,10.26,44.0,8.08
301,5,오후 4:47:42.4,10.37,43.72,7.51
302,5,오후 4:47:47.4,10.66,44.63,7.97
303,5,오후 4:47:52.4,10.46,45.81,7.32
304,5,오후 4:47:57.4,10.47,46.07,7.84
305,5,오후 4:48:02.4,10.21,45.33,8.63
306,5,오후 4:48:07.4,9.62,46.44,7.53
307,5,오후 4:48:12.4,9.67,46.02,7.08
308,5,오후 4:48:17.4,9.62,42.83,8.6
309,5,오후 4:48:22.4,11.97,44.71,8.27
310,5,오후 4:48:27.4,10.29,46.02,8.77
311,5,오후 4:48:32.4,10.3,45.88,7.8
312,5,오후 4:48:37.4,10.08,47.93,7.65
313,5,오후 4:48:42.4,10.87,43.02,8.45
314,5,오후 4:48:47.4,10.3,44.75,7.83
315,5,오후 4:48:52.4,9.6,45.23,8.65
316,5,오후 4:48:57.4,10.14,46.47,7.51
317,5,오후 4:49:02.4,10.96,44.86,7.11
318,5,오후 4:49:07.5,10.97,42.91,8.03
319,5,오후 4:49:12.5,9.99,46.05,8.96
320,5,오후 4:49:17.5,11.97,44.71,8.27
321,5,오후 4:49:22.5,10.03,45.08,7.8
322,5,오후 4:49:27.5,10.82,43.38,8.63
323,5,오후 4:49:32.5,10.08,47.88,8.06
324,5,오후 4:49:37.5,10.28,42.19,8.29
325,5,오후 4:49:42.5,10.75,43.23,7.41
326,5,오후 4:49:47.5,10.13,47.71,8.43
327,5,오후 4:49:52.5,11.97,44.71,8.27
328,5,오후 4:49:57.5,10.58,46.72,8.28
329,5,오후 4:50:02.5,10.73,44.26,8.0
330,5,오후 4:50:07.5,10.19,42.55,8.83
331,5,오후 4:50:12.5,10.02,47.7,7.61
332,5,오후 4:50:17.5,10.21,47.12,8.13
333,5,오후 4:50:22.5,10.52,45.86,7.59
334,5,오후 4:50:27.5,9.61,45.93,7.27
335,5,오후 4:50:32.5,10.12,45.98,7.31
336,5,오후 4:50:37.6,10.62,44.74,7.49
337,5,오후 4:50:42.6,9.99,47.19,7.9
338,5,오후 4:50:47.6,10.18,43.42,7.98
339,5,오후 4:50:52.6,10.72,44.92,7.35
340,5,오후 4:50:57.6,10.17,43.17,7.18
341,5,오후 4:51:02.6,10.61,47.21,7.28
342,5,오후 4:51:07.6,10.22,45.93,7.55
343,5,오후 4:51:12.6,9.94,44.45,8.08
344,5,오후 4:51:17.6,9.98,43.81,7.03
345,5,오후 4:51:22.6,10.74,45.85,8.18
346,6,오후 4:51:47.7,9.86,46.75,7.89
347,6,오후 4:51:52.7,10.89,42.05,8.18
348,6,오후 4:51:57.7,9.98,44.15,7.09
349,6,오후 4:52:02.7,9.98,46.55,8.28
350,6,오후 4:52:07.7,9.87,45.77,8.76
351,6,오후 4:52:12.7,10.97,45.37,8.75
352,6,오후 4:52:17.7,11.41,50.72,8.6
353,6,오후 4:52:22.7,9.58,43.19,7.51
354,6,오후 4:52:27.7,10.36,46.83,7.73
355,6,오후 4:52:32.7,10.82,47.31,8.56
356,6,오후 4:52:37.7,9.67,47.45,7.72
357,6,오후 4:52:42.7,9.81,42.05,7.04
358,6,오후 4:52:47.7,9.61,43.7,7.95
359,6,오후 4:52:52.7,10.91,42.75,8.32
360,6,오후 4:52:57.7,9.61,44.27,7.99
361,6,오후 4:53:02.7,10.87,45.74,7.58
362,6,오후 4:53:07.7,10.19,45.63,8.47
363,6,오후 4:53:12.8,9.53,46.9,8.59
364,6,오후 4:53:17.8,9.92,42.32,7.53
365,6,오후 4:53:22.8,10.1,43.35,7.32
366,6,오후 4:53:27.8,10.14,44.75,7.57
367,6,오후 4:53:32.8,10.6,42.99,8.77
368,6,오후 4:53:37.8,9.55,47.93,7.91
369,6,오후 4:53:42.8,10.13,43.48,7.21
370,6,오후 4:53:47.8,9.65,45.68,8.45
371,6,오후 4:53:52.8,10.72,44.41,7.7
372,6,오후 4:53:57.8,9.66,45.31,7.38
373,6,오후 4:54:02.8,10.2,47.45,8.91
374,6,오후 4:54:07.8,10.11,46.34,7.16
375,6,오후 4:54:12.8,10.89,46.15,8.9
376,6,오후 4:54:17.8,9.75,47.88,8.33
377,6,오후 4:54:22.8,10.53,44.48,8.18
378,6,오후 4:54:27.8,9.6,45.4,8.4
379,6,오후 4:54:32.8,10.23,47.12,8.35
380,6,오후 4:54:37.8,10.52,45.35,8.26
381,6,오후 4:54:42.9,10.51,47.97,8.87
382,6,오후 4:54:47.9,9.99,44.99,8.52
383,6,오후 4:54:52.9,10.94,45.44,7.14
384,6,오후 4:54:57.9,11.28,44.75,8.94
385,6,오후 4:55:02.9,9.56,42.65,7.63
386,6,오후 4:55:07.9,10.56,44.8,8.64
387,6,오후 4:55:12.9,9.75,45.78,7.94
388,6,오후 4:55:17.9,10.19,45.69,7.51
389,6,오후 4:55:22.9,10.88,44.08,7.89
390,6,오후 4:55:27.9,9.92,46.2,8.9
391,6,오후 4:55:32.9,9.73,44.01,7.85
392,6,오후 4:55:37.9,10.3,47.14,7.57
393,6,오후 4:55:42.9,10.61,46.19,7.4
394,6,오후 4:55:47.9,10.58,44.43,7.44
395,6,오후 4:55:52.9,9.78,46.69,8.36
396,6,오후 4:55:57.9,10.36,46.12,7.37
397,6,오후 4:56:02.9,9.59,46.19,8.91
398,6,오후 4:56:07.9,10.61,44.17,7.19
399,6,오후 4:56:12.9,10.77,45.45,8.37
400,6,오후 4:56:17.9,9.63,43.82,8.9
401,6,오후 4:56:22.9,9.86,45.33,7.68
402,6,오후 4:56:27.9,10.45,45.95,7.26
403,6,오후 4:56:32.9,10.78,43.35,8.05
404,6,오후 4:56:37.9,10.82,47.0,7.95
405,6,오후 4:56:42.9,9.93,43.83,7.22
406,6,오후 4:56:48.0,9.97,45.45,7.87
407,6,오후 4:56:53.0,10.44,42.87,6.24
408,6,오후 4:56:58.0,9.96,45.6,7.48
409,6,오후 4:57:03.0,10.51,43.51,8.7
410,6,오후 4:57:08.0,9.67,44.05,7.78
411,6,오후 4:57:13.0,10.26,46.04,7.31
412,6,오후 4:57:18.0,9.91,44.6,7.48
413,6,오후 4:57:23.0,10.38,47.93,7.13
414,6,오후 4:57:28.0,10.15,44.99,8.41
415,7,오후 4:57:55.9,9.6,46.52,8.6
416,7,오후 4:58:00.9,9.61,44.33,8.06
417,7,오후 4:58:05.9,10.17,44.76,8.68
418,7,오후 4:58:10.9,10.32,44.72,7.84
419,7,오후 4:58:15.9,10.56,45.83,8.93
420,7,오후 4:58:20.9,10.66,45.45,7.68
421,7,오후 4:58:25.9,10.56,45.31,8.77
422,7,오후 4:58:30.9,10.73,42.4,8.67
423,7,오후 4:58:35.9,10.74,45.74,8.53
424,7,오후 4:58:40.9,10.82,42.15,7.98
425,7,오후 4:58:45.9,10.57,43.07,8.01
426,7,오후 4:58:50.9,10.67,42.35,6.33
427,7,오후 4:58:55.9,10.46,43.85,7.93
428,7,오후 4:59:00.9,10.15,46.17,7.68
429,7,오후 4:59:06.0,10.93,44.66,8.28
430,7,오후 4:59:11.0,10.67,42.35,6.33
431,7,오후 4:59:16.0,10.25,47.46,8.31
432,7,오후 4:59:21.0,10.49,43.52,8.28
433,7,오후 4:59:26.0,10.16,47.54,8.5
434,7,오후 4:59:31.0,10.67,42.35,6.33
435,7,오후 4:59:36.0,10.18,45.12,8.41
436,7,오후 4:59:41.0,10.11,44.83,7.57
437,7,오후 4:59:46.0,10.85,44.95,8.08
438,7,오후 4:59:51.0,9.99,47.8,7.28
439,7,오후 4:59:56.0,10.67,42.35,6.33
440,7,오후 5:00:01.0,10.12,44.68,8.34
441,7,오후 5:00:06.0,10.47,47.06,7.37
442,7,오후 5:00:11.0,10.63,46.97,8.93
443,7,오후 5:00:16.0,9.78,42.14,8.57
444,7,오후 5:00:21.0,10.02,44.78,7.87
445,7,오후 5:00:26.0,9.89,45.05,7.91
446,7,오후 5:00:31.0,10.21,43.89,7.46
447,7,오후 5:00:36.0,10.95,45.18,7.38
448,7,오후 5:00:41.1,10.0,43.14,8.09
449,7,오후 5:00:46.1,10.45,47.3,7.75
450,7,오후 5:00:51.1,10.82,44.45,7.12
451,7,오후 5:00:56.1,10.99,44.48,8.14
452,7,오후 5:01:01.1,10.8,46.76,7.77
453,7,오후 5:01:06.1,10.89,44.58,7.7
454,7,오후 5:01:11.1,10.45,44.54,8.69
455,7,오후 5:01:16.1,10.01,46.94,8.02
456,7,오후 5:01:21.1,10.78,45.66,8.33
457,7,오후 5:01:26.1,10.28,44.37,7.11
458,7,오후 5:01:31.1,9.62,47.39,7.49
459,7,오후 5:01:36.1,9.98,44.51,8.71
460,7,오후 5:01:41.1,10.21,43.97,8.14
461,7,오후 5:01:46.1,10.11,45.97,8.31
462,7,오후 5:01:51.1,10.39,45.1,8.09
463,7,오후 5:01:56.1,10.56,43.4,7.04
464,7,오후 5:02:01.1,10.34,45.01,8.95
465,7,오후 5:02:06.1,10.92,47.67,8.54
466,7,오후 5:02:11.2,9.87,43.53,7.19
467,7,오후 5:02:16.2,10.12,47.87,7.06
468,7,오후 5:02:21.2,10.45,43.35,7.92
469,7,오후 5:02:26.2,9.53,43.76,7.1
470,7,오후 5:02:31.2,9.77,45.27,8.66
471,7,오후 5:02:36.2,9.82,47.59,7.34
472,7,오후 5:02:41.2,10.03,42.77,7.41
473,7,오후 5:02:46.2,10.51,47.2,7.18
474,7,오후 5:02:51.2,9.7,47.94,7.86
475,7,오후 5:02:56.2,10.2,45.81,8.36
476,7,오후 5:03:01.2,10.56,45.97,8.9
477,7,오후 5:03:06.2,9.78,43.5,8.39
478,7,오후 5:03:11.2,10.74,42.48,8.77
479,7,오후 5:03:16.2,10.42,45.97,7.58
480,7,오후 5:03:21.2,9.91,45.62,8.11
481,7,오후 5:03:26.2,10.51,45.2,8.5
482,7,오후 5:03:31.2,10.17,45.83,8.28
483,7,오후 5:03:36.2,9.75,45.52,7.42
484,8,오후 5:04:03.6,10.61,43.45,8.05
485,8,오후 5:04:08.6,9.82,46.29,8.64
486,8,오후 5:04:13.6,9.62,46.68,7.86
487,8,오후 5:04:18.6,9.87,45.8,8.68
488,8,오후 5:04:23.6,9.52,42.63,7.31
489,8,오후 5:04:28.6,10.2,44.74,8.04
490,8,오후 5:04:33.6,10.33,47.68,7.31
491,8,오후 5:04:38.6,9.55,46.47,7.42
492,8,오후 5:04:43.7,10.86,44.22,7.2
493,8,오후 5:04:48.7,10.84,43.16,8.43
494,8,오후 5:04:53.7,9.96,45.06,8.52
495,8,오후 5:04:58.7,11.82,42.17,8.36
496,8,오후 5:05:03.7,10.56,43.86,8.43
497,8,오후 5:05:08.7,10.44,47.23,8.15
498,8,오후 5:05:13.7,9.86,46.4,7.86
499,8,오후 5:05:18.7,9.73,46.86,8.08
500,8,오후 5:05:23.7,9.93,43.43,7.29
501,8,오후 5:05:28.7,10.73,45.59,7.41
502,8,오후 5:05:33.7,9.58,47.1,8.84
503,8,오후 5:05:38.7,9.7,42.24,8.48
504,8,오후 5:05:43.7,10.37,45.25,8.41
505,8,오후 5:05:48.7,9.89,45.62,8.91
506,8,오후 5:05:53.7,9.78,46.32,8.56
507,8,오후 5:05:58.7,10.86,43.03,7.39
508,8,오후 5:06:03.7,9.84,42.57,8.53
509,8,오후 5:06:08.7,10.48,43.69,8.34
510,8,오후 5:06:13.7,10.92,45.01,8.82
511,8,오후 5:06:18.7,9.68,46.25,7.95
512,8,오후 5:06:23.7,9.66,46.35,8.76
513,8,오후 5:06:28.8,9.75,43.3,7.81
514,8,오후 5:06:33.8,10.12,46.41,7.27
515,8,오후 5:06:38.8,10.28,45.85,8.56
516,8,오후 5:06:43.8,10.08,43.47,8.31
517,8,오후 5:06:48.8,10.61,47.49,7.96
