Index,Lot,Time,pH,Temp,Current
154,3,오후 4:39:19.0,11.4,46.12,7.46
155,3,오후 4:39:24.1,10.79,45.32,7.38
156,3,오후 4:39:29.1,9.66,42.28,7.47
157,3,오후 4:39:34.1,10.23,43.85,8.16
158,3,오후 4:39:39.1,9.91,42.61,8.93
159,3,오후 4:39:44.1,11.4,46.12,7.46
160,3,오후 4:39:49.1,10.99,47.34,7.23
161,3,오후 4:39:54.1,10.4,46.49,8.68
162,3,오후 4:39:59.1,10.64,42.7,7.03
163,3,오후 4:40:04.1,9.94,46.46,7.02
164,3,오후 4:40:09.1,10.02,44.63,7.54
165,3,오후 4:40:14.1,9.58,43.11,8.83
166,3,오후 4:40:19.1,11.4,46.12,7.46
167,3,오후 4:40:24.1,9.86,42.64,8.04
168,3,오후 4:40:29.1,10.15,45.84,8.9
169,3,오후 4:40:34.1,10.36,44.92,7.86
170,3,오후 4:40:39.1,10.68,46.4,7.09
171,3,오후 4:40:44.1,10.81,47.15,8
172,3,오후 4:40:49.1,10.77,42.01,8.54
173,3,오후 4:40:54.1,10.91,46.12,8.07
174,3,오후 4:40:59.1,9.55,42.61,7.57
175,3,오후 4:41:04.1,10.86,44.93,8.02
176,3,오후 4:41:09.1,9.56,43.39,8.23
177,3,오후 4:41:14.2,10.4,47.56,7.9
178,3,오후 4:41:19.2,10.47,44.64,7.61
179,3,오후 4:41:24.2,9.54,47.69,8.89
180,3,오후 4:41:29.2,10.19,43.48,8.17
181,3,오후 4:41:34.2,10.36,44.27,8.82
182,3,오후 4:41:39.2,9.78,43.15,7.04
183,3,오후 4:41:44.2,10.96,46.18,8.3
184,3,오후 4:41:49.2,10.36,44.99,8.41
185,3,오후 4:41:54.2,10.61,44.56,8.82
186,3,오후 4:41:59.2,10.24,47.66,7.3
187,3,오후 4:42:04.2,10.33,43.01,8.17
188,3,오후 4:42:09.2,10.12,47.48,8.93
189,3,오후 4:42:14.2,10.27,42.53,7.14
190,3,오후 4:42:19.2,10.14,44.97,8.3
191,3,오후 4:42:24.2,10.44,42.68,8.19
192,3,오후 4:42:29.2,9.71,44.65,8.27
193,3,오후 4:42:34.2,9.58,42.09,7.8
194,3,오후 4:42:39.2,9.58,42.11,8.72
195,3,오후 4:42:44.2,9.51,46.45,7.82
196,3,오후 4:42:49.2,10.7,43.05,8.57
197,3,오후 4:42:54.3,10.57,44.39,7.97
198,3,오후 4:42:59.3,10.03,47.1,8.43
199,3,오후 4:43:04.3,10.83,44.3,8.44
200,3,오후 4:43:09.3,9.93,42.76,7.84
201,3,오후 4:43:14.3,11.4,46.12,7.46
202,3,오후 4:43:19.3,10.73,42.6,8.93
203,3,오후 4:43:24.3,10.42,44.75,7.74
204,3,오후 4:43:29.3,10.21,45.32,8.51
205,3,오후 4:43:34.3,10.46,43.99,7.91
206,3,오후 4:43:39.3,9.65,43.04,8
207,3,오후 4:43:44.3,10.54,45.28,8.19
208,4,오후 4:44:11.7,10.18,44.01,7.5
209,4,오후 4:44:16.7,10.91,43.01,7.04
210,4,오후 4:44:21.7,10.42,43.63,8.13
211,4,오후 4:44:26.7,9.92,44.62,8.91
212,4,오후 4:44:31.7,10.74,46.07,7.21
213,4,오후 4:44:36.7,9.76,42.71,7.58
214,4,오후 4:44:41.7,10.46,47.63,8.61
215,4,오후 4:44:46.7,10.56,45.1,8.29
216,4,오후 4:44:51.7,9.99,44.35,8.6
217,4,오후 4:44:56.7,10.69,43.45,7.88
218,4,오후 4:45:01.7,10.94,42.97,8.75
219,4,오후 4:45:06.7,10.17,44.05,7.55
220,4,오후 4:45:11.7,10.92,44.85,7.26
221,4,오후 4:45:16.7,9.85,45.52,8.71
222,4,오후 4:45:21.7,10.34,46.73,7.42
223,4,오후 4:45:26.7,10.21,44.71,8.58
224,4,오후 4:45:31.7,10.76,45.47,7.14
225,4,오후 4:45:36.7,10.71,44.98,7.75
226,4,오후 4:45:41.7,10.57,45.45,7.05
227,4,오후 4:45:46.7,9.96,43.04,7.02
228,4,오후 4:45:51.7,10.37,44.31,8.26
229,4,오후 4:45:56.7,10.35,42.63,7.56
230,4,오후 4:46:01.7,10.08,47,7.89
231,4,오후 4:46:06.7,10.32,46.44,7.32
232,4,오후 4:46:11.8,10,46.9,7.31
233,4,오후 4:46:16.8,10.47,46.69,7.82
234,4,오후 4:46:21.8,10.11,44.39,8.21
235,4,오후 4:46:26.8,9.67,44.95,8.02
236,4,오후 4:46:31.8,10.74,47.61,8.13
237,4,오후 4:46:36.8,10.57,46.99,7.29
238,4,오후 4:46:41.8,10.64,46.37,7.72
239,4,오후 4:46:46.8,9.65,42.16,7.45
240,4,오후 4:46:51.8,10.45,45.64,8.41
241,4,오후 4:46:56.8,10.73,43.71,7.68
242,4,오후 4:47:01.8,10.06,46.15,7.96
243,4,오후 4:47:06.8,10.01,44.4,8.17
244,4,오후 4:47:11.8,10.82,45.03,8.6
245,4,오후 4:47:16.8,10.43,43.51,8.63
246,4,오후 4:47:21.8,10.71,46.11,7.93
247,4,오후 4:47:26.8,9.69,44.06,5.82
248,4,오후 4:47:31.8,10.72,46.41,8.25
249,4,오후 4:47:36.8,9.8,45.06,7.59
250,4,오후 4:47:41.8,9.65,43.48,7.54
251,4,오후 4:47:46.8,10.85,47.99,8.02
252,4,오후 4:47:51.8,9.95,42.34,8.44
253,4,오후 4:47:56.8,10.1,44.34,7.22
254,4,오후 4:48:01.9,10.22,47.26,7.99
255,4,오후 4:48:06.9,10.53,42.25,8.45
256,4,오후 4:48:11.9,10.99,45.19,7.13
257,4,오후 4:48:16.9,10.86,45.23,8.08
258,4,오후 4:48:21.9,10.69,43.02,7.34
259,4,오후 4:48:26.9,10.04,42.71,8.89
260,4,오후 4:48:31.9,10.54,47.57,8.55
261,4,오후 4:48:36.9,9.88,44.72,7.84
262,4,오후 4:48:41.9,9.98,46.27,7.8
263,4,오후 4:48:46.9,10.47,43.24,7.72
264,4,오후 4:48:51.9,9.59,46.31,8.18
265,4,오후 4:48:56.9,10.92,43,7.55
266,4,오후 4:49:01.9,9.57,45.83,8.33
267,4,오후 4:49:06.9,10.79,44.91,8.6
268,4,오후 4:49:11.9,10,47.48,7.49
269,4,오후 4:49:16.9,10.2,43.89,8.29
270,4,오후 4:49:22.0,9.86,42.12,7.18
271,4,오후 4:49:27.0,10.03,47.1,7.18
272,4,오후 4:49:32.0,10,47.86,7.58
273,4,오후 4:49:37.0,11.61,45.8,7.55
274,4,오후 4:49:42.0,9.63,46.07,7.74
275,4,오후 4:49:47.0,10.97,46.34,7.91
276,4,오후 4:49:52.0,9.53,44.18,7.02
277,5,오후 4:50:18.0,10.39,47.1,8.75
278,5,오후 4:50:23.0,9.56,43.05,8.7
279,5,오후 4:50:28.0,10.83,43.66,8.78
280,5,오후 4:50:33.0,10.1,47.53,8.32
281,5,오후 4:50:38.0,10.25,43.23,8.86
282,5,오후 4:50:43.0,10.57,47.07,7.47
283,5,오후 4:50:48.0,9.55,45.43,7.32
284,5,오후 4:50:53.0,10.14,44.82,8.8
285,5,오후 4:50:58.0,10.79,46.92,8.16
286,5,오후 4:51:03.0,10.6,42.83,7.93
287,5,오후 4:51:08.0,10.76,45.56,7.8
288,5,오후 4:51:13.0,10.64,47.7,8.94
289,5,오후 4:51:18.1,10.14,45.23,8.73
290,5,오후 4:51:23.1,10.52,44.05,8.8
291,5,오후 4:51:28.1,9.9,46.3,8.76
292,5,오후 4:51:33.1,10.26,43.86,7.02
293,5,오후 4:51:38.1,10.06,46.79,8.78
294,5,오후 4:51:43.1,10.82,47.83,7.64
295,5,오후 4:51:48.1,10.62,45.68,7.13
296,5,오후 4:51:53.1,10.56,46.83,8.99
297,5,오후 4:51:58.1,10.51,44.39,8.27
298,5,오후 4:52:03.1,10.41,47.91,7.96
299,5,오후 4:52:08.1,10.15,44.41,7.2
300,5,오후 4:52:13.1,9.94,43.83,7.12
301,5,오후 4:52:18.1,10.69,47.47,8.33
302,5,오후 4:52:23.1,10.44,47.64,7.3
303,5,오후 4:52:28.1,9.72,47.74,7.77
304,5,오후 4:52:33.1,10.18,42.88,7.41
305,5,오후 4:52:38.1,10.9,43.1,8.43
306,5,오후 4:52:43.1,10.66,44.94,8.84
307,5,오후 4:52:48.2,9.51,47.82,7.59
308,5,오후 4:52:53.2,11.91,42.97,7.86
309,5,오후 4:52:58.2,9.82,42.1,7.56
310,5,오후 4:53:03.2,10.1,46.37,7.52
311,5,오후 4:53:08.2,10.92,46.63,8.67
312,5,오후 4:53:13.2,9.86,44.35,8.7
313,5,오후 4:53:18.2,9.76,47.12,7.6
314,5,오후 4:53:23.2,10.96,44.03,7.23
315,5,오후 4:53:28.2,9.98,42.91,7.23
316,5,오후 4:53:33.2,10.51,47.69,8.3
317,5,오후 4:53:38.2,10.93,47.52,7.88
318,5,오후 4:53:43.2,10.28,46.91,7.14
319,5,오후 4:53:48.2,9.65,47.75,7.64
320,5,오후 4:53:53.2,10.67,45.76,8.85
321,5,오후 4:53:58.2,10.42,43.39,7.83
322,5,오후 4:54:03.2,10.98,46.12,8.49
323,5,오후 4:54:08.2,10.33,46.64,8.73
324,5,오후 4:54:13.2,9.7,47.73,7.26
325,5,오후 4:54:18.3,10,47.29,7.27
326,5,오후 4:54:23.3,10.04,47.29,8.72
327,5,오후 4:54:28.3,10.56,42.68,7.51
328,5,오후 4:54:33.3,9.58,46.79,7.58
329,5,오후 4:54:38.3,9.9,45.96,8.94
330,5,오후 4:54:43.3,10.73,45.11,7.13
331,5,오후 4:54:48.3,10.85,44.8,7.39
332,5,오후 4:54:53.3,10.42,45.74,8.65
333,5,오후 4:54:58.3,10.21,43.58,8.27
334,5,오후 4:55:03.3,9.61,43.14,8.82
335,5,오후 4:55:08.3,10.29,43.79,7.45
336,5,오후 4:55:13.3,9.82,46.09,7.37
337,5,오후 4:55:18.3,9.97,44.59,7.73
338,5,오후 4:55:23.3,10.39,42.63,8.22
339,5,오후 4:55:28.3,10.99,45.74,7.9
340,5,오후 4:55:33.3,11.15,50.69,8.87
341,5,오후 4:55:38.3,10.44,46.54,7.07
342,5,오후 4:55:43.3,10.74,43.39,7.78
343,5,오후 4:55:48.3,9.86,46.54,7.65
344,5,오후 4:55:53.3,10.21,42.3,8.33
345,5,오후 4:55:58.3,9.93,44.07,8.41
346,6,오후 4:56:24.3,10.57,47.76,7.74
347,6,오후 4:56:29.3,9.85,46.76,8.06
348,6,오후 4:56:34.3,10.65,44.1,7.93
349,6,오후 4:56:39.4,10.39,46.42,7.88
350,6,오후 4:56:44.4,10.09,43.05,5.86
351,6,오후 4:56:49.4,10.76,43.36,8.89
352,6,오후 4:56:54.4,9.98,47.94,7.67
353,6,오후 4:56:59.4,10.79,46.95,7.21
354,6,오후 4:57:04.4,9.96,43.38,8.09
355,6,오후 4:57:09.4,10.84,46.72,8.82
356,6,오후 4:57:14.4,10.04,43.98,8.39
357,6,오후 4:57:19.4,10.97,47.69,8.98
358,6,오후 4:57:24.4,10.06,44.53,8.01
359,6,오후 4:57:29.4,9.57,46.45,8.38
360,6,오후 4:57:34.4,10.57,44.53,8.43
361,6,오후 4:57:39.4,10.42,46.17,8.9
362,6,오후 4:57:44.4,9.62,46.81,7.05
363,6,오후 4:57:49.4,9.81,46.58,8.17
364,6,오후 4:57:54.4,10.15,47.14,8.91
365,6,오후 4:57:59.4,10.03,44.17,7.19
366,6,오후 4:58:04.4,10.85,42.86,8.04
367,6,오후 4:58:09.5,10.18,45.56,8.97
368,6,오후 4:58:14.5,10.01,51.14,5.88
369,6,오후 4:58:19.5,9.54,42.6,8.59
370,6,오후 4:58:24.5,10.32,45.35,7.41
371,6,오후 4:58:29.5,9.79,46.86,8.13
372,6,오후 4:58:34.5,10.21,44.89,7.78
373,6,오후 4:58:39.5,9.7,47.84,7.37
374,6,오후 4:58:44.5,9.69,44.44,8.2
375,6,오후 4:58:49.5,9.58,42.4,7.15
376,6,오후 4:58:54.5,10.68,43.52,8.13
377,6,오후 4:58:59.5,10.93,43.02,7.75
378,6,오후 4:59:04.5,9.77,47.34,8.51
379,6,오후 4:59:09.5,11.19,45.04,5.56
380,6,오후 4:59:14.5,10.55,42.11,7.43
381,6,오후 4:59:19.5,10.4,44.23,7.18
382,6,오후 4:59:24.5,9.89,45.09,8.13
383,6,오후 4:59:29.5,10.77,42.69,8.23
384,6,오후 4:59:34.5,10.32,46.29,7.61
385,6,오후 4:59:39.5,10.82,46.23,8.25
386,6,오후 4:59:44.5,10.04,47.73,7.77
387,6,오후 4:59:49.5,10.01,42.01,8.57
388,6,오후 4:59:54.5,10.05,44.07,8.99
389,6,오후 4:59:59.5,9.54,46.24,8.45
390,6,오후 5:00:04.5,10.51,44.96,7.13
391,6,오후 5:00:09.5,10.04,44.68,7.4
392,6,오후 5:00:14.6,9.8,43.21,8.53
393,6,오후 5:00:19.6,10.43,42.35,7.24
394,6,오후 5:00:24.6,10.4,44.82,8.81
395,6,오후 5:00:29.6,10.54,43.58,7.34
396,6,오후 5:00:34.6,10.11,46.76,7.57
397,6,오후 5:00:39.6,9.72,45.44,8.47
398,6,오후 5:00:44.6,10.6,44.55,8.43
399,6,오후 5:00:49.6,10.7,44.11,8.63
400,6,오후 5:00:54.6,10.31,44.18,7.66
401,6,오후 5:00:59.6,10.93,43.21,7.45
402,6,오후 5:01:04.6,9.69,45.87,7.74
403,6,오후 5:01:09.6,9.54,46.27,8.07
404,6,오후 5:01:14.6,10.65,44.75,7.01
405,6,오후 5:01:19.6,9.54,45.54,7.49
406,6,오후 5:01:24.6,10,43.92,8.27
407,6,오후 5:01:29.6,10.6,46.95,7.38
408,6,오후 5:01:34.6,9.68,44.06,8.37
409,6,오후 5:01:39.6,10.75,46.51,8.61
410,6,오후 5:01:44.6,9.66,47.72,8.21
411,6,오후 5:01:49.6,10.28,45.2,8.14
412,6,오후 5:01:54.6,9.79,44.87,8.64
413,6,오후 5:01:59.6,10.21,45.55,7.66
414,6,오후 5:02:04.6,10.21,44.53,8.31
415,7,오후 5:02:32.3,10.98,47.89,7.72
416,7,오후 5:02:37.3,9.66,43.64,8.21
417,7,오후 5:02:42.3,10.83,45.76,8.6
418,7,오후 5:02:47.3,10.21,45.85,8.17
419,7,오후 5:02:52.3,9.52,42.75,8.29
420,7,오후 5:02:57.3,10.25,45.27,8.78
421,7,오후 5:03:02.3,10.11,44.73,7.77
422,7,오후 5:03:07.3,10.32,44.58,7.94
423,7,오후 5:03:12.3,11.84,44.5,6.49
424,7,오후 5:03:17.3,9.96,43.24,7.25
425,7,오후 5:03:22.3,10.17,42.51,7.05
426,7,오후 5:03:27.3,10.03,45.24,8.52
427,7,오후 5:03:32.3,9.92,45.96,7.49
428,7,오후 5:03:37.3,10.95,47.07,7.39
429,7,오후 5:03:42.3,9.63,43.54,8.8
430,7,오후 5:03:47.3,10.16,45.47,8.22
431,7,오후 5:03:52.3,10.95,42.29,8.53
432,7,오후 5:03:57.3,10.11,45.58,7.07
433,7,오후 5:04:02.3,9.9,47.81,7.79
434,7,오후 5:04:07.3,10.63,45.98,7.91
435,7,오후 5:04:12.4,10.02,44.75,7.22
436,7,오후 5:04:17.4,10.58,47.11,7.86
437,7,오후 5:04:22.4,10.33,42.83,7.1
438,7,오후 5:04:27.4,10.07,42.86,7.83
439,7,오후 5:04:32.4,10.18,44.13,8.29
440,7,오후 5:04:37.4,10.05,43.73,7.08
441,7,오후 5:04:42.4,10.44,45.87,8.86
442,7,오후 5:04:47.4,9.55,43.34,8.61
443,7,오후 5:04:52.4,10.85,47.95,7.3
444,7,오후 5:04:57.4,10.75,46.69,8.5
445,7,오후 5:05:02.4,10.12,42.3,7.05
446,7,오후 5:05:07.4,10.68,42.76,7.39
447,7,오후 5:05:12.4,9.58,45.62,8.17
448,7,오후 5:05:17.4,9.86,46.44,8.35
449,7,오후 5:05:22.4,9.58,44.69,8.77
450,7,오후 5:05:27.4,9.64,44.5,8.01
451,7,오후 5:05:32.4,10.63,42.74,7.17
452,7,오후 5:05:37.4,10.24,45.63,8.11
453,7,오후 5:05:42.4,9.88,42.58,7.58
454,7,오후 5:05:47.5,9.79,45.22,7.59
455,7,오후 5:05:52.5,10.46,46.51,8.78
456,7,오후 5:05:57.5,9.71,44.71,7.73
457,7,오후 5:06:02.5,9.99,44.94,8.5
458,7,오후 5:06:07.5,9.95,43.91,8.5
459,7,오후 5:06:12.5,10.17,45.03,8.06
460,7,오후 5:06:17.5,10.44,43.55,7.98
461,7,오후 5:06:22.5,10.9,44.91,8.85
462,7,오후 5:06:27.5,10.54,45.1,8.42
463,7,오후 5:06:32.5,10.49,44.69,8.78
464,7,오후 5:06:37.5,10.54,44.93,8.41
465,7,오후 5:06:42.5,11.18,42.92,7.23
466,7,오후 5:06:47.5,9.8,46.23,7.05
467,7,오후 5:06:52.5,10.97,42.78,8.57
468,7,오후 5:06:57.5,10.9,46.23,7.75
469,7,오후 5:07:02.5,10.17,42.26,8.32
470,7,오후 5:07:07.5,10.59,43.69,8.09
471,7,오후 5:07:12.5,9.64,45.43,7.23
472,7,오후 5:07:17.5,10.8,47.98,7.84
473,7,오후 5:07:22.5,9.6,46.74,7.5
474,7,오후 5:07:27.5,10.72,42.77,8.57
475,7,오후 5:07:32.6,10.52,46.6,8.41
476,7,오후 5:07:37.6,10.17,46.73,8.42
477,7,오후 5:07:42.6,9.66,44.98,7.14
478,7,오후 5:07:47.6,9.77,44.72,7.3
479,7,오후 5:07:52.6,9.6,42.01,7.98
480,7,오후 5:07:57.6,10.02,45.28,8.68
481,7,오후 5:08:02.6,10.43,44.53,8.96
482,7,오후 5:08:07.6,10.24,44.38,7.43
483,7,오후 5:08:12.6,10,47.84,7.91
484,8,오후 5:08:40.4,11.14,43.39,6.42
485,8,오후 5:08:45.4,10.86,44.99,7.61
486,8,오후 5:08:50.4,10.11,46.1,8.68
487,8,오후 5:08:55.4,9.89,47.61,8.85
488,8,오후 5:09:00.4,10.54,42.62,8.03
489,8,오후 5:09:05.4,9.87,43.45,8.39
490,8,오후 5:09:10.4,10.66,44.5,8.14
491,8,오후 5:09:15.4,10.61,43.86,6.43
492,8,오후 5:09:20.4,10.26,43.01,8.78
493,8,오후 5:09:25.4,10,47.43,7.21
494,8,오후 5:09:30.4,10.35,47.14,8.56
495,8,오후 5:09:35.4,9.78,47.63,8.03
496,8,오후 5:09:40.4,9.67,44.21,8.81
497,8,오후 5:09:45.4,10.65,47.21,8.09
498,8,오후 5:09:50.4,10.88,46.21,7.08
499,8,오후 5:09:55.4,10.6,46.7,8.22
500,8,오후 5:10:00.4,9.76,43.18,8.23
501,8,오후 5:10:05.5,9.72,46.44,7.7
502,8,오후 5:10:10.5,10,45.1,7.36
503,8,오후 5:10:15.5,9.55,46.85,8.44
504,8,오후 5:10:20.5,10.29,45.8,8.48
505,8,오후 5:10:25.5,10.16,46.77,7.76
506,8,오후 5:10:30.5,9.74,43.57,8.8
507,8,오후 5:10:35.5,10.25,45.58,7.75
508,8,오후 5:10:40.5,10.97,45.51,8.49
509,8,오후 5:10:45.5,10.49,46.37,8.49
510,8,오후 5:10:50.5,10.2,42.84,7.77
511,8,오후 5:10:55.5,9.83,46.92,7.11
512,8,오후 5:11:00.5,10.11,45.26,7.27
513,8,오후 5:11:05.5,10.12,43.27,7.5
514,8,오후 5:11:10.5,10.1,42.39,8.97
515,8,오후 5:11:15.5,9.89,44.04,8.01
516,8,오후 5:11:20.5,10.64,44.73,7.55
517,8,오후 5:11:25.5,10.45,42.17,8.35
518,8,오후 5:11:30.5,9.71,45.73,7.83
