Index,Lot,Time,pH,Temp,Current
127,2,오후 4:30:56.7,10.14,42.6,8.81
128,2,오후 4:31:01.7,10.38,46.89,8.61
129,2,오후 4:31:06.7,10.53,42.88,7.34
130,2,오후 4:31:11.7,9.71,45.54,8.09
131,2,오후 4:31:16.7,10.48,43.28,7.94
132,2,오후 4:31:21.7,10.96,46.51,7.49
133,2,오후 4:31:26.7,10.06,44.28,8.29
134,2,오후 4:31:31.7,9.74,47.37,7.03
135,2,오후 4:31:36.7,10.75,45.09,7.31
136,2,오후 4:31:41.7,9.51,46.33,8.66
137,2,오후 4:31:46.7,10.15,45.21,7.33
138,2,오후 4:31:51.7,9.93,43.41,7.39
139,3,오후 4:32:16.7,9.88,44.87,7.29
140,3,오후 4:32:21.8,10.67,43.61,7.09
141,3,오후 4:32:26.8,10.58,44.81,8.82
142,3,오후 4:32:31.8,9.84,42.45,8.75
143,3,오후 4:32:36.8,10.63,46.9,8.68
144,3,오후 4:32:41.8,9.6,46.55,8.37
145,3,오후 4:32:46.8,10.51,47.62,8.79
146,3,오후 4:32:51.8,10.2,44.27,8.67
147,3,오후 4:32:56.8,10.29,43.12,8.72
148,3,오후 4:33:01.8,9.95,42.15,8.03
149,3,오후 4:33:06.8,10.51,47.56,7.49
150,3,오후 4:33:11.8,9.74,43.01,8.27
151,3,오후 4:33:16.8,10.41,47.46,8.69
152,3,오후 4:33:21.8,10.54,46.8,7.35
153,3,오후 4:33:26.8,11.31,43.62,6.13
154,3,오후 4:33:31.8,10.8,47.79,8.24
155,3,오후 4:33:36.8,9.89,46.79,7.82
156,3,오후 4:33:41.8,9.63,43.22,7.6
157,3,오후 4:33:46.8,10.27,43.33,7.97
158,3,오후 4:33:51.8,10.27,44.34,8.1
159,3,오후 4:33:56.9,10.14,43.49,8.24
160,3,오후 4:34:01.9,10.96,42.02,7.98
161,3,오후 4:34:06.9,10.67,44.32,7.68
162,3,오후 4:34:11.9,10.29,43.56,8.56
163,3,오후 4:34:16.9,10.38,44.86,8.83
164,3,오후 4:34:21.9,10.56,47.61,7.76
165,3,오후 4:34:26.9,10.09,43.04,8.12
166,3,오후 4:34:31.9,10.67,47.85,7.68
167,3,오후 4:34:36.9,9.94,44.16,8.06
168,3,오후 4:34:41.9,10.95,46.19,8.64
169,3,오후 4:34:46.9,10.31,46.85,8.22
170,3,오후 4:34:51.9,10.8,45.64,7.58
171,3,오후 4:34:56.9,9.62,42.74,8.54
172,3,오후 4:35:01.9,10.8,43.1,8.67
173,3,오후 4:35:06.9,9.59,46.85,7.05
174,3,오후 4:35:11.9,9.59,42.03,8.73
175,3,오후 4:35:16.9,10.7,47.38,7.42
176,3,오후 4:35:21.9,9.84,45.15,7.78
177,3,오후 4:35:26.9,9.65,46.51,7.93
178,3,오후 4:35:31.9,10.11,46.47,7.33
179,3,오후 4:35:36.9,10.56,42.28,7.85
180,3,오후 4:35:41.9,10.79,44.03,7.72
181,3,오후 4:35:46.9,9.93,42.91,8.58
182,3,오후 4:35:51.9,10.27,46.78,7.47
183,3,오후 4:35:56.9,10.79,47.85,8.58
184,3,오후 4:36:01.9,10.96,42.09,8.3
185,3,오후 4:36:07.0,10.26,47.36,8.42
186,3,오후 4:36:12.0,10.83,43.11,8.64
187,3,오후 4:36:17.0,9.83,43.05,7.62
188,3,오후 4:36:22.0,9.95,43.94,8.54
189,3,오후 4:36:27.0,9.62,47.16,7.78
190,3,오후 4:36:32.0,9.67,44.29,8.3
191,3,오후 4:36:37.0,10.47,46.54,7.4
192,3,오후 4:36:42.0,10.24,44.84,7.71
193,3,오후 4:36:47.0,10.43,45.63,8.73
194,3,오후 4:36:52.0,10.52,50.87,8.72
195,3,오후 4:36:57.0,9.99,43.4,7.83
196,3,오후 4:37:02.0,10.3,42.82,7.31
197,3,오후 4:37:07.0,10.43,42.74,8.91
198,3,오후 4:37:12.0,10.63,43.12,8.33
199,3,오후 4:37:17.0,10.0,45.65,7.83
200,3,오후 4:37:22.0,10.4,47.21,7.18
201,3,오후 4:37:27.0,10.1,43.37,7.68
202,3,오후 4:37:32.0,10.38,44.64,7.44
203,3,오후 4:37:37.1,10.23,45.25,7.32
204,3,오후 4:37:42.1,10.64,46.28,7.4
205,3,오후 4:37:47.1,10.49,47.53,8.9
206,3,오후 4:37:52.1,10.55,44.97,7.79
207,3,오후 4:37:57.1,10.58,43.14,7.98
208,4,오후 4:38:23.0,10.05,45.25,8.02
209,4,오후 4:38:28.0,9.98,44.32,7.42
210,4,오후 4:38:33.0,10.94,42.88,7.41
211,4,오후 4:38:38.0,10.76,44.38,7.3
212,4,오후 4:38:43.1,9.9,43.68,8.97
213,4,오후 4:38:48.1,9.54,47.22,7.51
214,4,오후 4:38:53.1,10.63,46.52,7.58
215,4,오후 4:38:58.1,11.71,42.44,8.92
216,4,오후 4:39:03.1,9.89,44.41,8.09
217,4,오후 4:39:08.1,10.5,44.55,8.25
218,4,오후 4:39:13.1,10.76,43.67,7.89
219,4,오후 4:39:18.1,10.12,42.82,7.69
220,4,오후 4:39:23.1,11.71,42.44,8.92
221,4,오후 4:39:28.1,10.22,45.92,7.45
222,4,오후 4:39:33.1,10.98,47.8,8.67
223,4,오후 4:39:38.1,10.85,47.0,7.41
224,4,오후 4:39:43.1,9.6,46.58,8.04
225,4,오후 4:39:48.1,10.27,43.5,7.7
226,4,오후 4:39:53.1,9.8,44.35,8.87
227,4,오후 4:39:58.1,10.08,45.23,8.71
228,4,오후 4:40:03.1,10.27,42.39,7.82
229,4,오후 4:40:08.1,10.21,43.35,7.25
230,4,오후 4:40:13.1,9.53,47.02,7.48
231,4,오후 4:40:18.1,10.94,44.76,8.23
232,4,오후 4:40:23.1,9.61,43.97,7.23
233,4,오후 4:40:28.1,10.86,45.85,8.53
234,4,오후 4:40:33.1,10.72,46.87,8.23
235,4,오후 4:40:38.1,10.7,46.15,8.15
236,4,오후 4:40:43.1,10.76,44.13,8.23
237,4,오후 4:40:48.1,10.4,45.73,7.94
238,4,오후 4:40:53.2,10.49,47.63,7.82
239,4,오후 4:40:58.2,10.58,42.14,7.79
240,4,오후 4:41:03.2,10.83,44.71,8.27
241,4,오후 4:41:08.2,10.97,46.72,8.19
242,4,오후 4:41:13.2,9.97,43.52,7.39
243,4,오후 4:41:18.2,9.98,46.67,8.47
244,4,오후 4:41:23.2,9.83,45.95,8.24
245,4,오후 4:41:28.2,10.19,47.98,8.84
246,4,오후 4:41:33.2,9.96,44.26,7.7
247,4,오후 4:41:38.2,10.25,42.18,8.02
248,4,오후 4:41:43.2,9.54,47.35,8.01
249,4,오후 4:41:48.2,10.4,44.78,7.29
250,4,오후 4:41:53.2,11.71,42.44,8.92
251,4,오후 4:41:58.2,10.08,45.28,8.28
252,4,오후 4:42:03.2,9.83,47.47,7.75
253,4,오후 4:42:08.2,9.84,47.77,8.77
254,4,오후 4:42:13.2,10.1,46.07,8.15
255,4,오후 4:42:18.2,10.3,46.49,8.98
256,4,오후 4:42:23.3,9.63,45.62,8.19
257,4,오후 4:42:28.3,9.74,42.2,7.54
258,4,오후 4:42:33.3,10.79,44.14,7.22
259,4,오후 4:42:38.3,10.24,43.2,8.59
260,4,오후 4:42:43.3,10.31,46.12,7.57
261,4,오후 4:42:48.3,10.39,45.2,7.15
262,4,오후 4:42:53.3,10.88,43.85,7.75
263,4,오후 4:42:58.3,9.6,45.46,8.63
264,4,오후 4:43:03.3,9.63,45.8,8.32
265,4,오후 4:43:08.3,11.71,42.44,8.92
266,4,오후 4:43:13.3,10.25,46.62,7.01
267,4,오후 4:43:18.3,10.42,43.98,7.05
268,4,오후 4:43:23.3,10.85,44.54,7.55
269,4,오후 4:43:28.3,10.54,43.74,8.18
270,4,오후 4:43:33.3,10.16,45.13,7.69
271,4,오후 4:43:38.3,9.71,46.28,8.39
272,4,오후 4:43:43.3,10.94,46.46,7.38
273,4,오후 4:43:48.3,10.16,45.94,7.81
274,4,오후 4:43:53.3,9.73,45.46,7.13
275,4,오후 4:43:58.4,9.62,45.85,8.8
276,4,오후 4:44:03.4,10.49,46.12,7.33
277,5,오후 4:44:31.0,9.6,45.11,7.92
278,5,오후 4:44:36.0,10.85,42.14,8.43
279,5,오후 4:44:41.0,10.02,45.49,8.47
280,5,오후 4:44:46.0,9.57,44.78,8.42
281,5,오후 4:44:51.0,9.83,46.0,7.46
282,5,오후 4:44:56.0,10.82,43.45,8.92
283,5,오후 4:45:01.0,10.56,47.96,8.08
284,5,오후 4:45:06.0,10.1,46.85,7.48
285,5,오후 4:45:11.0,10.72,42.35,7.05
286,5,오후 4:45:16.0,10.5,46.19,8.68
287,5,오후 4:45:21.0,9.82,47.45,7.77
288,5,오후 4:45:26.0,10.48,45.42,7.12
289,5,오후 4:45:31.0,9.76,47.02,7.67
290,5,오후 4:45:36.0,9.88,44.08,7.21
291,5,오후 4:45:41.0,9.73,42.57,7.48
292,5,오후 4:45:46.0,10.99,44.01,8.52
293,5,오후 4:45:51.0,9.63,44.89,5.79
294,5,오후 4:45:56.0,9.78,44.38,8.15
295,5,오후 4:46:01.1,9.68,43.4,8.21
296,5,오후 4:46:06.1,10.88,45.66,8.08
297,5,오후 4:46:11.1,10.25,44.49,7.57
298,5,오후 4:46:16.1,10.52,43.03,8.17
299,5,오후 4:46:21.1,9.6,45.49,6.1
300,5,오후 4:46:26.1,10.09,47.82,8.96
301,5,오후 4:46:31.1,10.12,43.24,6.26
302,5,오후 4:46:36.1,9.69,47.34,7.9
303,5,오후 4:46:41.1,10.02,44.46,8.88
304,5,오후 4:46:46.1,9.76,47.1,7.84
305,5,오후 4:46:51.1,9.94,47.56,7.83
306,5,오후 4:46:56.1,10.92,43.88,8.08
307,5,오후 4:47:01.1,11.7,47.58,7.35
308,5,오후 4:47:06.1,9.61,47.89,8.78
309,5,오후 4:47:11.1,10.88,43.94,8.74
310,5,오후 4:47:16.1,9.59,46.6,8.44
311,5,오후 4:47:21.1,10.55,46.85,8.65
312,5,오후 4:47:26.1,11.34,47.43,8.23
313,5,오후 4:47:31.1,10.21,45.06,8.45
314,5,오후 4:47:36.1,9.78,44.72,7.61
315,5,오후 4:47:41.2,9.76,46.22,8.46
316,5,오후 4:47:46.2,10.99,42.67,6.09
317,5,오후 4:47:51.2,10.36,43.99,6.15
318,5,오후 4:47:56.2,9.95,44.35,8.44
319,5,오후 4:48:01.2,10.89,44.78,8.99
320,5,오후 4:48:06.2,10.68,42.39,7.63
321,5,오후 4:48:11.2,10.36,45.91,7.33
322,5,오후 4:48:16.2,9.66,46.93,8.23
323,5,오후 4:48:21.2,10.17,44.53,7.63
324,5,오후 4:48:26.2,10.23,45.78,8.55
325,5,오후 4:48:31.2,9.82,42.22,8.54
326,5,오후 4:48:36.2,10.95,46.77,7.77
327,5,오후 4:48:41.2,10.0,45.82,8.09
328,5,오후 4:48:46.2,10.44,46.35,7.96
329,5,오후 4:48:51.2,10.26,45.81,8.66
330,5,오후 4:48:56.2,10.82,42.74,8.48
331,5,오후 4:49:01.2,10.19,44.36,8.78
332,5,오후 4:49:06.2,10.93,46.7,6.18
333,5,오후 4:49:11.2,10.61,46.39,8.55
334,5,오후 4:49:16.2,10.93,45.65,7.67
335,5,오후 4:49:21.2,10.25,42.04,7.97
336,5,오후 4:49:26.3,9.87,47.81,8.48
337,5,오후 4:49:31.3,10.27,47.17,8.19
338,5,오후 4:49:36.3,10.3,47.18,8.31
339,5,오후 4:49:41.3,10.55,42.91,8.18
340,5,오후 4:49:46.3,10.79,46.64,7.42
341,5,오후 4:49:51.3,10.61,46.42,7.39
342,5,오후 4:49:56.3,10.42,47.63,8.64
343,5,오후 4:50:01.3,9.63,47.46,7.25
344,5,오후 4:50:06.3,10.59,45.59,7.94
345,5,오후 4:50:11.3,10.38,42.18,8.38
346,6,오후 4:50:38.5,10.09,46.6,8.47
347,6,오후 4:50:43.5,10.22,42.93,8.57
348,6,오후 4:50:48.5,10.13,42.49,7.31
349,6,오후 4:50:53.5,10.28,44.86,8.08
350,6,오후 4:50:58.5,9.83,44.66,8.02
351,6,오후 4:51:03.5,9.79,47.83,7.23
352,6,오후 4:51:08.5,9.52,46.31,8.47
353,6,오후 4:51:13.5,10.18,44.7,8.48
354,6,오후 4:51:18.5,10.97,47.28,7.33
355,6,오후 4:51:23.5,10.57,44.79,7.6
356,6,오후 4:51:28.5,10.87,44.64,8.51
357,6,오후 4:51:33.5,10.78,45.32,7.97
358,6,오후 4:51:38.5,10.67,42.74,7.31
359,6,오후 4:51:43.5,10.91,46.88,8.76
360,6,오후 4:51:48.6,10.88,44.1,7.99
361,6,오후 4:51:53.6,10.36,45.32,7.77
362,6,오후 4:51:58.6,9.81,42.44,7.43
363,6,오후 4:52:03.6,10.26,44.39,8.94
364,6,오후 4:52:08.6,10.3,42.69,8.74
365,6,오후 4:52:13.6,10.87,45.17,7.88
366,6,오후 4:52:18.6,10.51,46.12,8.67
367,6,오후 4:52:23.6,10.39,44.7,8.76
368,6,오후 4:52:28.6,10.73,44.17,7.45
369,6,오후 4:52:33.6,10.79,47.28,7.5
370,6,오후 4:52:38.6,9.98,42.04,7.53
371,6,오후 4:52:43.6,10.73,44.42,8.05
372,6,오후 4:52:48.6,10.28,44.06,8.44
373,6,오후 4:52:53.6,9.74,44.51,8.54
374,6,오후 4:52:58.6,10.69,43.19,8.95
375,6,오후 4:53:03.6,9.69,42.15,7.52
376,6,오후 4:53:08.7,9.63,47.16,8.39
377,6,오후 4:53:13.7,10.17,46.08,7.38
378,6,오후 4:53:18.7,10.79,44.77,7.75
379,6,오후 4:53:23.7,10.97,42.82,7.26
380,6,오후 4:53:28.7,10.82,44.45,7.92
381,6,오후 4:53:33.7,9.55,47.45,8.5
382,6,오후 4:53:38.7,9.75,45.95,7.96
383,6,오후 4:53:43.7,9.69,43.52,8.04
384,6,오후 4:53:48.7,10.24,45.25,7.24
385,6,오후 4:53:53.7,10.14,43.91,8.75
386,6,오후 4:53:58.7,10.19,44.84,7.54
387,6,오후 4:54:03.7,10.15,42.19,7.54
388,6,오후 4:54:08.7,10.99,47.13,7.39
389,6,오후 4:54:13.7,9.7,46.4,8.93
390,6,오후 4:54:18.7,9.67,47.73,8.38
391,6,오후 4:54:23.7,10.39,44.62,7.14
392,6,오후 4:54:28.7,9.81,46.22,7.21
393,6,오후 4:54:33.7,10.02,47.88,7.66
394,6,오후 4:54:38.7,9.67,44.49,8.93
395,6,오후 4:54:43.7,9.94,45.08,8.35
396,6,오후 4:54:48.7,10.74,44.95,8.64
397,6,오후 4:54:53.7,10.44,42.38,7.81
398,6,오후 4:54:58.7,10.98,45.83,8.73
399,6,오후 4:55:03.7,10.58,46.31,7.46
400,6,오후 4:55:08.8,10.64,43.73,7.09
401,6,오후 4:55:13.8,10.43,43.32,8.6
402,6,오후 4:55:18.8,10.96,50.46,8.83
403,6,오후 4:55:23.8,10.6,43.36,7.74
404,6,오후 4:55:28.8,10.66,43.13,8.73
405,6,오후 4:55:33.8,10.21,47.55,8.24
406,6,오후 4:55:38.8,9.99,46.62,7.72
407,6,오후 4:55:43.8,10.56,43.02,7.91
408,6,오후 4:55:48.8,10.5,43.15,7.67
409,6,오후 4:55:53.8,10.2,45.92,8.31
410,6,오후 4:55:58.8,10.23,43.33,8.9
411,6,오후 4:56:03.8,10.13,43.77,8.1
412,6,오후 4:56:08.8,9.73,45.17,7.26
413,6,오후 4:56:13.8,9.76,43.15,7.22
414,6,오후 4:56:18.8,9.87,46.6,7.62
415,7,오후 4:56:46.4,10.14,44.07,7.97
416,7,오후 4:56:51.4,10.4,42.26,8.93
417,7,오후 4:56:56.4,10.4,44.04,8.13
418,7,오후 4:57:01.4,9.52,43.74,8.18
419,7,오후 4:57:06.4,10.87,43.45,8.23
420,7,오후 4:57:11.4,9.7,46.97,7.87
421,7,오후 4:57:16.4,9.54,47.83,8.57
422,7,오후 4:57:21.4,10.01,42.88,8.21
423,7,오후 4:57:26.4,10.75,46.3,5.83
424,7,오후 4:57:31.4,10.55,43.73,7.62
425,7,오후 4:57:36.4,10.23,45.7,8.28
426,7,오후 4:57:41.4,10.97,43.54,8.91
427,7,오후 4:57:46.4,10.64,44.86,8.55
428,7,오후 4:57:51.4,10.58,46.94,7.95
429,7,오후 4:57:56.4,9.72,46.94,7.59
430,7,오후 4:58:01.4,9.78,43.42,7.96
431,7,오후 4:58:06.4,10.61,46.15,8.5
432,7,오후 4:58:11.4,9.78,45.13,8.98
433,7,오후 4:58:16.5,10.25,43.12,7.19
434,7,오후 4:58:21.5,10.75,46.82,8.81
435,7,오후 4:58:26.5,10.25,47.45,8.29
436,7,오후 4:58:31.5,9.95,46.63,7.8
437,7,오후 4:58:36.5,10.67,45.73,5.64
438,7,오후 4:58:41.5,9.83,45.87,7.52
439,7,오후 4:58:46.5,9.78,47.54,8.97
440,7,오후 4:58:51.5,9.92,46.01,7.44
441,7,오후 4:58:56.5,10.36,45.23,8.64
442,7,오후 4:59:01.5,10.28,51.0,5.64
443,7,오후 4:59:06.5,10.74,46.12,8.41
444,7,오후 4:59:11.5,10.25,43.85,7.28
445,7,오후 4:59:16.5,9.77,45.7,7.74
446,7,오후 4:59:21.5,9.86,46.32,8.04
447,7,오후 4:59:26.5,9.74,47.34,7.58
448,7,오후 4:59:31.5,10.03,44.14,7.54
449,7,오후 4:59:36.5,10.6,46.07,7.75
450,7,오후 4:59:41.5,10.08,47.13,8.73
451,7,오후 4:59:46.6,9.96,42.05,8.93
452,7,오후 4:59:51.6,9.64,46.75,7.49
453,7,오후 4:59:56.6,9.96,43.2,7.07
454,7,오후 5:00:01.6,10.66,44.12,7.73
455,7,오후 5:00:06.6,10.46,43.37,8.58
456,7,오후 5:00:11.6,10.43,43.62,7.47
457,7,오후 5:00:16.6,10.74,45.07,8.54
458,7,오후 5:00:21.6,9.69,47.72,7.19
459,7,오후 5:00:26.6,9.54,42.5,7.73
460,7,오후 5:00:31.6,10.15,45.88,7.79
461,7,오후 5:00:36.6,10.67,44.99,8.46
462,7,오후 5:00:41.6,10.59,47.2,7.45
463,7,오후 5:00:46.6,9.61,43.67,7.17
464,7,오후 5:00:51.6,10.8,43.78,8.83
465,7,오후 5:00:56.6,10.59,42.04,8.28
466,7,오후 5:01:01.6,10.2,44.5,7.45
467,7,오후 5:01:06.6,10.21,43.12,7.85
468,7,오후 5:01:11.6,9.89,46.96,8.04
469,7,오후 5:01:16.6,10.31,44.19,8.65
470,7,오후 5:01:21.6,10.23,42.04,8.14
471,7,오후 5:01:26.7,10.79,47.15,7.04
472,7,오후 5:01:31.7,10.61,42.69,8.09
473,7,오후 5:01:36.7,9.54,47.61,7.89
474,7,오후 5:01:41.7,10.03,47.76,7.82
475,7,오후 5:01:46.7,10.17,42.61,7.27
476,7,오후 5:01:51.7,9.92,46.34,8.03
477,7,오후 5:01:56.7,10.07,47.21,7.54
478,7,오후 5:02:01.7,10.65,45.61,7.81
479,7,오후 5:02:06.7,10.47,45.84,8.78
480,7,오후 5:02:11.7,10.24,46.81,7.32
481,7,오후 5:02:16.7,10.79,42.3,8.85
482,7,오후 5:02:21.7,10.14,44.89,8.07
483,7,오후 5:02:26.7,9.95,42.53,8.06
484,8,오후 5:02:54.3,9.99,45.86,8.42
485,8,오후 5:02:59.3,10.97,44.55,8.31
486,8,오후 5:03:04.3,10.8,46.83,7.8
487,8,오후 5:03:09.3,10.14,43.79,7.11
488,8,오후 5:03:14.3,10.44,43.06,8.38
489,8,오후 5:03:19.3,10.38,42.31,8.24
490,8,오후 5:03:24.3,10.18,44.91,7.93
491,8,오후 5:03:29.3,9.89,44.26,8.23
492,8,오후 5:03:34.3,10.07,43.38,7.26
493,8,오후 5:03:39.3,10.02,45.5,8.26
494,8,오후 5:03:44.3,10.86,44.7,8.55
495,8,오후 5:03:49.3,10.56,46.5,7.99
496,8,오후 5:03:54.3,10.27,45.09,7.63
497,8,오후 5:03:59.3,10.18,46.48,7.23
498,8,오후 5:04:04.3,9.56,43.8,8.55
499,8,오후 5:04:09.3,10.53,46.49,7.59
500,8,오후 5:04:14.3,10.89,43.05,8.56
501,8,오후 5:04:19.4,9.58,45.2,8.02
502,8,오후 5:04:24.4,10.13,47.8,7.57
503,8,오후 5:04:29.4,10.23,46.77,8.38
504,8,오후 5:04:34.4,10.99,47.3,8.79
505,8,오후 5:04:39.4,10.73,47.24,8.69
506,8,오후 5:04:44.4,9.91,44.33,7.16
507,8,오후 5:04:49.4,10.76,45.71,8.54
508,8,오후 5:04:54.4,9.63,45.14,7.95
509,8,오후 5:04:59.4,10.84,47.47,8.17
510,8,오후 5:05:04.4,9.67,46.29,8.63
511,8,오후 5:05:09.4,11.18,47.16,7.79
512,8,오후 5:05:14.4,11.18,47.16,7.79
513,8,오후 5:05:19.4,10.07,44.0,7.91
514,8,오후 5:05:24.4,10.13,42.85,7.22
515,8,오후 5:05:29.4,9.75,46.17,7.5
516,8,오후 5:05:34.4,10.8,45.7,7.99
517,8,오후 5:05:39.4,10.23,42.17,8.3
