Index,Lot,Time,pH,Temp,Current
49,1,오후 4:26:37.2,9.96,42.42,7.97
50,1,오후 4:26:42.2,10.33,45.9,7.58
51,1,오후 4:26:47.2,10.45,43.53,8.76
52,1,오후 4:26:52.2,10.83,45.42,8.78
53,1,오후 4:26:57.2,10.29,45.52,7.86
54,1,오후 4:27:02.2,9.64,47.81,7.25
55,1,오후 4:27:07.2,10.66,46.31,8.31
56,1,오후 4:27:12.3,9.74,47.47,8.78
57,1,오후 4:27:17.3,11.1,42.51,5.66
58,1,오후 4:27:22.3,10.14,43.93,8.94
59,1,오후 4:27:27.3,10.86,42.67,7.61
60,1,오후 4:27:32.3,9.96,45.04,7.5
61,1,오후 4:27:37.3,9.56,44.78,8.78
62,1,오후 4:27:42.3,10.1,43.66,7.44
63,1,오후 4:27:47.3,10.81,46.72,8.74
64,1,오후 4:27:52.3,9.57,47.36,8.58
65,1,오후 4:27:57.3,9.83,45.31,8.83
66,1,오후 4:28:02.3,9.57,47.2,8.2
67,1,오후 4:28:07.3,10.82,44.55,7.97
68,1,오후 4:28:12.3,10.82,45.26,8.09
69,1,오후 4:28:17.3,9.89,43.36,8.3
70,2,오후 4:28:42.9,9.64,42.74,8.15
71,2,오후 4:28:47.9,10.96,43.78,8.4
72,2,오후 4:28:52.9,9.7,45.22,7.73
73,2,오후 4:28:57.9,10.91,43.12,7.49
74,2,오후 4:29:02.9,10.67,46.24,8.18
75,2,오후 4:29:07.9,9.82,46.95,7.63
76,2,오후 4:29:13.0,9.85,44.02,7.83
77,2,오후 4:29:18.0,10.66,44.08,8.26
78,2,오후 4:29:23.0,10.39,47.63,7.77
79,2,오후 4:29:28.0,10.44,43.44,8.63
80,2,오후 4:29:33.0,11.36,46.1,7.59
81,2,오후 4:29:38.0,9.84,44.67,7.81
82,2,오후 4:29:43.0,9.61,42.5,8.96
83,2,오후 4:29:48.0,9.75,45.86,7.55
84,2,오후 4:29:53.0,9.86,45.72,8.22
85,2,오후 4:29:58.0,10.3,43.25,8.38
86,2,오후 4:30:03.0,9.84,46.59,7.63
87,2,오후 4:30:08.0,9.75,43.25,7.99
88,2,오후 4:30:13.0,11.36,46.1,7.59
89,2,오후 4:30:18.0,9.56,46.06,7.22
90,2,오후 4:30:23.0,10.65,43.04,8.83
91,2,오후 4:30:28.0,9.78,44.92,7.57
92,2,오후 4:30:33.0,10.82,42.62,8.61
93,2,오후 4:30:38.0,9.87,42.1,8.64
94,2,오후 4:30:43.0,10.44,42.13,7.57
95,2,오후 4:30:48.0,10.93,44.57,8.75
96,2,오후 4:30:53.0,9.79,42.94,8.33
97,2,오후 4:30:58.0,10.93,45.5,8.27
98,2,오후 4:31:03.1,10.85,45.04,7.82
99,2,오후 4:31:08.1,9.79,46.39,7.81
100,2,오후 4:31:13.1,9.63,44.43,8.14
101,2,오후 4:31:18.1,10.75,46.73,7.77
102,2,오후 4:31:23.1,10.94,46.01,7.39
103,2,오후 4:31:28.1,10.7,45.72,7.2
104,2,오후 4:31:33.1,10.58,46.21,8.5
105,2,오후 4:31:38.1,10.25,46.61,8.25
106,2,오후 4:31:43.1,10.08,42.97,7.66
107,2,오후 4:31:48.1,10.3,47.07,7.86
108,2,오후 4:31:53.1,9.84,43.67,7.63
109,2,오후 4:31:58.1,9.64,44.97,8.9
110,2,오후 4:32:03.1,10.84,43.6,8.75
111,2,오후 4:32:08.1,10.53,47.31,8.37
112,2,오후 4:32:13.2,10.75,43.22,8.43
113,2,오후 4:32:18.2,10.24,43.7,8.0
114,2,오후 4:32:23.2,11.36,46.1,7.59
115,2,오후 4:32:28.2,9.67,46.5,8.62
116,2,오후 4:32:33.2,10.95,47.65,8.53
117,2,오후 4:32:38.2,10.11,45.06,8.92
118,2,오후 4:32:43.2,9.77,43.12,7.67
119,2,오후 4:32:48.2,10.95,45.38,8.35
120,2,오후 4:32:53.2,9.92,44.87,7.57
121,2,오후 4:32:58.2,10.19,46.84,7.08
122,2,오후 4:33:03.2,11.36,46.1,7.59
123,2,오후 4:33:08.2,10.83,44.66,8.84
124,2,오후 4:33:13.2,10.55,44.9,7.28
125,2,오후 4:33:18.2,10.51,44.91,7.93
126,2,오후 4:33:23.2,9.89,44.31,8.02
127,2,오후 4:33:28.2,10.86,45.12,8.9
128,2,오후 4:33:33.2,9.85,42.65,7.21
129,2,오후 4:33:38.2,10.25,44.47,8.78
130,2,오후 4:33:43.2,10.59,44.39,7.59
131,2,오후 4:33:48.2,10.26,42.35,8.83
132,2,오후 4:33:53.3,10.15,44.2,8.9
133,2,오후 4:33:58.3,9.7,47.15,8.06
134,2,오후 4:34:03.3,10.33,45.93,8.98
135,2,오후 4:34:08.3,10.45,46.03,8.65
136,2,오후 4:34:13.3,10.82,42.86,7.53
137,2,오후 4:34:18.3,10.22,44.52,7.03
138,2,오후 4:34:23.3,10.75,43.74,8.6
139,3,오후 4:34:50.3,10.05,45.32,7.27
140,3,오후 4:34:55.3,10.25,43.21,7.18
141,3,오후 4:35:00.3,9.64,44.01,7.3
142,3,오후 4:35:05.3,9.66,46.04,7.26
143,3,오후 4:35:10.3,10.86,45.06,5.82
144,3,오후 4:35:15.3,10.51,45.63,8.38
145,3,오후 4:35:20.3,10.93,47.48,7.48
146,3,오후 4:35:25.3,10.32,43.25,8.54
147,3,오후 4:35:30.3,10.48,43.09,8.79
148,3,오후 4:35:35.3,10.26,44.15,7.12
149,3,오후 4:35:40.3,10.18,46.28,8.66
150,3,오후 4:35:45.3,9.89,42.39,8.32
151,3,오후 4:35:50.3,10.18,47.2,7.57
152,3,오후 4:35:55.3,10.85,43.26,8.58
153,3,오후 4:36:00.3,10.94,44.82,8.06
154,3,오후 4:36:05.3,9.55,47.4,7.36
155,3,오후 4:36:10.3,10.79,44.76,8.82
156,3,오후 4:36:15.3,9.92,42.9,7.3
157,3,오후 4:36:20.4,10.17,46.11,7.8
158,3,오후 4:36:25.4,10.99,44.58,8.29
159,3,오후 4:36:30.4,10.49,45.51,8.25
160,3,오후 4:36:35.4,10.35,47.26,7.27
161,3,오후 4:36:40.4,10.12,46.35,8.77
162,3,오후 4:36:45.4,9.73,43.12,7.16
163,3,오후 4:36:50.4,10.92,42.59,7.78
164,3,오후 4:36:55.4,10.49,47.89,7.61
165,3,오후 4:37:00.4,10.24,45.02,7.68
166,3,오후 4:37:05.4,9.75,45.57,7.47
167,3,오후 4:37:10.4,10.43,42.3,8.78
168,3,오후 4:37:15.4,9.69,42.63,8.42
169,3,오후 4:37:20.4,9.52,44.75,7.04
170,3,오후 4:37:25.4,10.91,46.39,7.22
171,3,오후 4:37:30.4,9.88,42.33,8.75
172,3,오후 4:37:35.4,9.88,46.37,8.75
173,3,오후 4:37:40.4,9.74,46.51,7.15
174,3,오후 4:37:45.4,9.98,47.47,8.22
175,3,오후 4:37:50.4,10.27,47.26,7.71
176,3,오후 4:37:55.4,10.48,46.73,7.4
177,3,오후 4:38:00.4,10.78,43.69,7.41
178,3,오후 4:38:05.4,10.29,47.87,7.61
179,3,오후 4:38:10.5,10.38,44.62,7.81
180,3,오후 4:38:15.5,10.39,47.75,7.81
181,3,오후 4:38:20.5,9.71,43.01,7.34
182,3,오후 4:38:25.5,10.84,44.03,8.34
183,3,오후 4:38:30.5,10.14,44.04,7.33
184,3,오후 4:38:35.5,9.6,42.53,8.52
185,3,오후 4:38:40.5,10.47,42.34,7.03
186,3,오후 4:38:45.5,10.43,44.28,8.66
187,3,오후 4:38:50.5,10.56,43.98,8.66
188,3,오후 4:38:55.5,10.36,46.16,8.55
189,3,오후 4:39:00.5,11.21,47.32,8.27
190,3,오후 4:39:05.5,10.57,46.7,8.24
191,3,오후 4:39:10.5,10.57,42.91,8.75
192,3,오후 4:39:15.5,10.69,42.84,8.03
193,3,오후 4:39:20.5,9.99,44.74,7.2
194,3,오후 4:39:25.5,10.1,46.06,8.34
195,3,오후 4:39:30.5,10.6,44.27,8.93
196,3,오후 4:39:35.5,10.16,44.24,7.31
197,3,오후 4:39:40.5,10.8,45.73,7.41
198,3,오후 4:39:45.5,9.66,43.43,7.21
199,3,오후 4:39:50.6,9.79,45.78,8.46
200,3,오후 4:39:55.6,10.62,44.67,8.03
201,3,오후 4:40:00.6,10.81,45.62,8.21
202,3,오후 4:40:05.6,9.57,43.93,7.68
203,3,오후 4:40:10.6,10.77,46.59,7.75
204,3,오후 4:40:15.6,11.14,44.48,8.81
205,3,오후 4:40:20.6,10.28,47.83,7.57
206,3,오후 4:40:25.6,10.84,45.01,8.99
207,3,오후 4:40:30.6,9.83,42.03,8.98
208,4,오후 4:40:56.6,10.69,44.92,7.18
209,4,오후 4:41:01.6,10.28,47.08,7.28
210,4,오후 4:41:06.6,9.88,44.58,7.32
211,4,오후 4:41:11.6,9.7,44.06,8.78
212,4,오후 4:41:16.6,9.51,46.8,7.04
213,4,오후 4:41:21.6,9.81,45.11,8.95
214,4,오후 4:41:26.6,10.62,42.71,8.6
215,4,오후 4:41:31.6,10.73,46.26,7.45
216,4,오후 4:41:36.6,10.16,46.68,8.79
217,4,오후 4:41:41.6,10.89,45.0,7.63
218,4,오후 4:41:46.6,10.34,42.83,7.43
219,4,오후 4:41:51.6,10.9,44.75,8.42
220,4,오후 4:41:56.6,9.84,43.59,8.22
221,4,오후 4:42:01.6,10.08,43.57,7.67
222,4,오후 4:42:06.6,9.88,47.22,7.25
223,4,오후 4:42:11.6,10.4,44.55,8.56
224,4,오후 4:42:16.7,10.5,45.12,8.88
225,4,오후 4:42:21.7,9.69,42.4,8.18
226,4,오후 4:42:26.7,10.4,45.12,7.09
227,4,오후 4:42:31.7,10.35,45.0,7.26
228,4,오후 4:42:36.7,10.19,42.1,8.19
229,4,오후 4:42:41.7,10.35,43.75,8.04
230,4,오후 4:42:46.7,10.02,43.74,7.39
231,4,오후 4:42:51.7,10.44,45.45,8.28
232,4,오후 4:42:56.7,9.58,47.13,7.52
233,4,오후 4:43:01.7,10.04,44.58,7.53
234,4,오후 4:43:06.7,10.86,43.3,7.7
235,4,오후 4:43:11.7,10.79,42.79,6.36
236,4,오후 4:43:16.7,10.71,44.52,7.15
237,4,오후 4:43:21.7,9.91,47.13,7.46
238,4,오후 4:43:26.7,10.83,42.95,8.47
239,4,오후 4:43:31.7,9.75,42.62,7.96
240,4,오후 4:43:36.7,9.96,43.36,8.55
241,4,오후 4:43:41.7,10.75,43.98,8.66
242,4,오후 4:43:46.7,9.69,42.69,8.2
243,4,오후 4:43:51.7,10.99,44.3,7.96
244,4,오후 4:43:56.8,9.65,43.23,7.02
245,4,오후 4:44:01.8,9.72,42.81,7.59
246,4,오후 4:44:06.8,10.47,43.52,7.9
247,4,오후 4:44:11.8,10.47,44.98,8.79
248,4,오후 4:44:16.8,10.51,44.99,8.83
249,4,오후 4:44:21.8,10.19,47.73,7.14
250,4,오후 4:44:26.8,10.66,45.58,8.69
251,4,오후 4:44:31.8,10.32,43.91,7.92
252,4,오후 4:44:36.8,10.01,46.95,8.1
253,4,오후 4:44:41.8,10.54,45.58,8.25
254,4,오후 4:44:46.8,9.74,47.13,8.69
255,4,오후 4:44:51.8,9.55,45.85,8.0
256,4,오후 4:44:56.8,10.3,43.59,7.45
257,4,오후 4:45:01.8,10.5,46.21,8.37
258,4,오후 4:45:06.8,10.29,44.36,8.69
259,4,오후 4:45:11.8,10.5,46.89,7.06
260,4,오후 4:45:16.8,9.83,44.15,8.86
261,4,오후 4:45:21.8,10.72,46.2,7.93
262,4,오후 4:45:26.9,9.77,44.67,8.54
263,4,오후 4:45:31.9,10.48,46.71,7.07
264,4,오후 4:45:36.9,10.75,44.24,8.52
265,4,오후 4:45:41.9,9.89,44.79,8.46
266,4,오후 4:45:46.9,10.56,44.22,8.59
267,4,오후 4:45:51.9,9.93,45.19,7.71
268,4,오후 4:45:56.9,10.8,45.27,7.98
269,4,오후 4:46:01.9,10.32,46.47,8.51
270,4,오후 4:46:06.9,10.54,42.09,8.2
271,4,오후 4:46:11.9,9.54,44.78,8.65
272,4,오후 4:46:16.9,10.37,43.76,8.81
273,4,오후 4:46:21.9,10.33,46.92,7.51
274,4,오후 4:46:26.9,9.79,44.49,7.41
275,4,오후 4:46:31.9,9.62,43.08,7.53
276,4,오후 4:46:36.9,10.74,46.4,7.74
277,5,오후 4:47:04.3,9.68,47.48,7.89
278,5,오후 4:47:09.3,10.91,43.18,7.85
279,5,오후 4:47:14.3,10.64,44.85,8.23
280,5,오후 4:47:19.3,9.77,43.17,8.86
281,5,오후 4:47:24.3,9.9,47.05,7.85
282,5,오후 4:47:29.3,9.61,45.32,8.8
283,5,오후 4:47:34.3,10.67,43.3,8.19
284,5,오후 4:47:39.3,10.38,45.51,8.65
285,5,오후 4:47:44.3,10.15,46.33,8.47
286,5,오후 4:47:49.3,9.63,47.98,8.95
287,5,오후 4:47:54.3,10.05,47.9,7.09
288,5,오후 4:47:59.3,10.35,42.63,7.07
289,5,오후 4:48:04.3,10.27,46.36,8.65
290,5,오후 4:48:09.3,10.13,47.12,8.84
291,5,오후 4:48:14.3,10.44,43.83,8.0
292,5,오후 4:48:19.3,10.85,43.78,7.04
293,5,오후 4:48:24.3,10.77,43.93,7.28
294,5,오후 4:48:29.4,9.89,43.3,8.24
295,5,오후 4:48:34.4,9.69,43.19,8.52
296,5,오후 4:48:39.4,9.91,46.13,7.14
297,5,오후 4:48:44.4,10.98,42.89,7.28
298,5,오후 4:48:49.4,10.19,42.56,7.13
299,5,오후 4:48:54.4,10.96,45.27,8.75
300,5,오후 4:48:59.4,10.56,42.35,7.72
301,5,오후 4:49:04.4,10.21,45.66,8.07
302,5,오후 4:49:09.4,10.05,44.21,8.64
303,5,오후 4:49:14.4,10.29,46.48,7.82
304,5,오후 4:49:19.4,10.39,46.8,8.03
305,5,오후 4:49:24.4,10.97,47.15,8.79
306,5,오후 4:49:29.4,9.63,44.43,7.04
307,5,오후 4:49:34.4,9.63,45.82,8.8
308,5,오후 4:49:39.4,9.84,46.99,7.27
309,5,오후 4:49:44.4,9.53,43.91,7.67
310,5,오후 4:49:49.4,10.44,45.5,8.33
311,5,오후 4:49:54.4,10.87,42.7,8.89
312,5,오후 4:49:59.4,9.8,46.72,8.75
313,5,오후 4:50:04.4,10.26,45.23,7.41
314,5,오후 4:50:09.4,10.84,43.36,8.29
315,5,오후 4:50:14.5,10.16,45.29,8.9
316,5,오후 4:50:19.5,9.81,44.03,8.0
317,5,오후 4:50:24.5,9.72,42.6,8.81
318,5,오후 4:50:29.5,11.36,46.1,7.59
319,5,오후 4:50:34.5,10.62,46.0,8.22
320,5,오후 4:50:39.5,10.86,43.49,8.68
321,5,오후 4:50:44.5,9.59,44.74,7.23
322,5,오후 4:50:49.5,9.82,47.42,7.01
323,5,오후 4:50:54.5,10.83,44.1,7.85
324,5,오후 4:50:59.5,10.89,47.06,7.83
325,5,오후 4:51:04.5,10.11,43.33,8.53
326,5,오후 4:51:09.5,9.67,47.27,8.69
327,5,오후 4:51:14.5,9.61,43.27,8.85
328,5,오후 4:51:19.5,10.25,43.78,7.55
329,5,오후 4:51:24.5,10.09,43.86,7.81
330,5,오후 4:51:29.5,10.16,44.33,7.97
331,5,오후 4:51:34.5,10.58,44.74,7.17
332,5,오후 4:51:39.5,9.72,46.86,7.5
333,5,오후 4:51:44.5,10.27,45.65,8.47
334,5,오후 4:51:49.5,9.58,44.85,7.56
335,5,오후 4:51:54.6,10.45,42.68,7.19
336,5,오후 4:51:59.6,10.1,42.21,7.64
337,5,오후 4:52:04.6,10.63,44.09,8.65
338,5,오후 4:52:09.6,9.51,44.65,8.37
339,5,오후 4:52:14.6,10.45,43.0,8.43
340,5,오후 4:52:19.6,9.61,42.81,7.53
341,5,오후 4:52:24.6,9.53,44.41,8.11
342,5,오후 4:52:29.6,10.33,46.18,8.04
343,5,오후 4:52:34.6,10.22,43.58,7.19
344,5,오후 4:52:39.6,9.52,46.15,7.92
345,5,오후 4:52:44.6,10.51,46.69,8.42
346,6,오후 4:53:11.6,10.44,45.7,7.87
347,6,오후 4:53:16.6,10.26,47.81,7.4
348,6,오후 4:53:21.6,9.97,45.89,8.13
349,6,오후 4:53:26.6,10.95,47.47,5.84
350,6,오후 4:53:31.6,10.95,47.47,5.84
351,6,오후 4:53:36.6,10.62,45.43,7.06
352,6,오후 4:53:41.6,10.79,45.01,7.06
353,6,오후 4:53:46.6,9.73,44.5,8.93
354,6,오후 4:53:51.6,9.71,46.92,7.35
355,6,오후 4:53:56.6,10.44,44.85,8.91
356,6,오후 4:54:01.6,10.42,46.6,8.31
357,6,오후 4:54:06.6,10.95,47.47,5.84
358,6,오후 4:54:11.6,10.47,46.31,7.76
359,6,오후 4:54:16.6,9.82,43.76,8.99
360,6,오후 4:54:21.6,10.27,47.16,7.86
361,6,오후 4:54:26.6,10.11,43.19,7.36
362,6,오후 4:54:31.6,10.92,44.6,7.92
363,6,오후 4:54:36.6,9.86,42.82,8.58
364,6,오후 4:54:41.6,9.56,46.32,8.36
365,6,오후 4:54:46.6,10.58,43.09,7.39
366,6,오후 4:54:51.6,9.62,45.99,8.76
367,6,오후 4:54:56.6,9.58,43.93,8.87
368,6,오후 4:55:01.7,10.95,47.47,5.84
369,6,오후 4:55:06.7,9.56,45.49,7.48
370,6,오후 4:55:11.7,10.79,47.54,7.23
371,6,오후 4:55:16.7,10.35,47.28,8.41
372,6,오후 4:55:21.7,10.83,45.95,7.3
373,6,오후 4:55:26.7,9.65,47.78,7.98
374,6,오후 4:55:31.7,9.62,45.24,8.72
375,6,오후 4:55:36.7,9.62,42.13,7.03
376,6,오후 4:55:41.7,10.68,45.53,7.2
377,6,오후 4:55:46.7,10.24,47.8,8.57
378,6,오후 4:55:51.7,10.63,42.77,7.1
379,6,오후 4:55:56.7,10.52,46.4,8.65
380,6,오후 4:56:01.7,9.72,43.18,8.31
381,6,오후 4:56:06.7,9.59,45.87,7.47
382,6,오후 4:56:11.8,10.24,45.16,8.65
383,6,오후 4:56:16.8,9.75,46.39,7.45
384,6,오후 4:56:21.8,10.97,45.83,7.28
385,6,오후 4:56:26.8,10.49,46.02,8.68
386,6,오후 4:56:31.8,10.06,43.02,7.94
387,6,오후 4:56:36.8,9.72,44.64,8.86
388,6,오후 4:56:41.8,9.61,46.12,7.61
389,6,오후 4:56:46.8,10.46,45.33,7.82
390,6,오후 4:56:51.8,9.57,44.3,7.59
391,6,오후 4:56:56.8,9.7,46.97,7.98
392,6,오후 4:57:01.8,9.94,42.42,7.86
393,6,오후 4:57:06.8,10.87,46.44,8.37
394,6,오후 4:57:11.8,9.7,45.2,7.62
395,6,오후 4:57:16.8,9.7,45.51,8.41
396,6,오후 4:57:21.8,10.99,46.1,8.94
397,6,오후 4:57:26.8,10.72,43.76,7.67
398,6,오후 4:57:31.8,9.92,46.91,8.37
399,6,오후 4:57:36.8,10.12,46.42,7.58
400,6,오후 4:57:41.9,10.95,47.83,7.93
401,6,오후 4:57:46.9,10.6,43.73,8.17
402,6,오후 4:57:51.9,9.99,44.76,8.57
403,6,오후 4:57:56.9,9.86,46.2,7.73
404,6,오후 4:58:01.9,10.53,45.28,7.42
405,6,오후 4:58:06.9,10.29,43.24,7.99
406,6,오후 4:58:11.9,9.54,43.23,7.23
407,6,오후 4:58:16.9,10.11,46.68,7.33
408,6,오후 4:58:21.9,10.64,42.53,7.47
409,6,오후 4:58:26.9,10.06,46.43,7.59
410,6,오후 4:58:31.9,10.76,44.98,7.47
411,6,오후 4:58:36.9,10.65,44.54,8.57
412,6,오후 4:58:41.9,9.75,45.58,7.09
413,6,오후 4:58:46.9,10.63,45.4,7.11
414,6,오후 4:58:51.9,9.75,46.1,8.12
415,7,오후 4:59:19.5,10.4,45.35,7.06
416,7,오후 4:59:24.5,9.8,44.74,7.23
417,7,오후 4:59:29.6,10.12,43.38,7.92
418,7,오후 4:59:34.6,10.7,45.56,7.68
419,7,오후 4:59:39.6,10.29,42.81,8.57
420,7,오후 4:59:44.6,11.36,46.06,7.26
421,7,오후 4:59:49.6,9.52,43.15,8.02
422,7,오후 4:59:54.6,9.78,42.19,7.01
423,7,오후 4:59:59.6,10.99,44.77,8.56
424,7,오후 5:00:04.6,10.51,44.24,8.51
425,7,오후 5:00:09.6,9.58,44.5,7.83
426,7,오후 5:00:14.6,10.78,45.8,7.17
427,7,오후 5:00:19.6,9.74,44.47,8.33
428,7,오후 5:00:24.6,10.19,42.02,7.06
429,7,오후 5:00:29.6,10.85,43.97,8.49
430,7,오후 5:00:34.6,10.38,46.09,8.74
431,7,오후 5:00:39.6,10.19,43.6,7.14
432,7,오후 5:00:44.6,9.72,42.72,7.44
433,7,오후 5:00:49.6,9.84,42.86,7.85
434,7,오후 5:00:54.6,9.68,46.67,8.16
435,7,오후 5:00:59.6,10.78,44.88,8.33
436,7,오후 5:01:04.6,10.09,45.4,7.57
437,7,오후 5:01:09.6,10.15,47.38,8.46
438,7,오후 5:01:14.6,10.74,42.02,8.67
439,7,오후 5:01:19.7,10.65,46.36,7.15
440,7,오후 5:01:24.7,10.1,45.05,8.03
441,7,오후 5:01:29.7,10.54,44.82,8.67
442,7,오후 5:01:34.7,10.66,42.5,7.01
443,7,오후 5:01:39.7,10.07,45.08,7.04
444,7,오후 5:01:44.7,10.66,44.25,8.33
445,7,오후 5:01:49.7,10.12,46.13,8.53
446,7,오후 5:01:54.7,9.57,44.36,7.83
447,7,오후 5:01:59.7,10.89,45.68,8.25
448,7,오후 5:02:04.7,10.41,43.39,8.24
449,7,오후 5:02:09.7,10.77,44.66,8.91
450,7,오후 5:02:14.7,10.05,44.68,7.31
451,7,오후 5:02:19.7,9.75,46.73,7.66
452,7,오후 5:02:24.7,10.49,45.56,8.73
453,7,오후 5:02:29.7,11.36,46.06,7.26
454,7,오후 5:02:34.7,10.82,42.63,8.09
455,7,오후 5:02:39.7,9.52,46.58,8.41
456,7,오후 5:02:44.7,9.69,47.27,7.89
457,7,오후 5:02:49.7,10.17,42.46,7.93
458,7,오후 5:02:54.7,10.1,46.24,7.52
459,7,오후 5:02:59.7,10.18,47.23,8.91
460,7,오후 5:03:04.8,10.31,45.0,8.72
461,7,오후 5:03:09.8,10.69,44.25,8.01
462,7,오후 5:03:14.8,10.53,43.78,7.7
463,7,오후 5:03:19.8,10.42,43.75,7.6
464,7,오후 5:03:24.8,10.48,47.52,7.88
465,7,오후 5:03:29.8,10.56,47.48,7.26
466,7,오후 5:03:34.8,10.92,46.57,8.59
467,7,오후 5:03:39.8,10.12,44.29,7.57
468,7,오후 5:03:44.8,11.36,46.06,7.26
469,7,오후 5:03:49.8,10.42,42.3,8.26
470,7,오후 5:03:54.8,10.84,47.64,8.91
471,7,오후 5:03:59.8,9.63,42.33,8.84
472,7,오후 5:04:04.8,10.98,44.6,7.72
473,7,오후 5:04:09.8,11.36,46.06,7.26
474,7,오후 5:04:14.8,10.97,44.31,8.02
475,7,오후 5:04:19.8,10.04,43.32,7.07
476,7,오후 5:04:24.8,9.78,42.36,7.88
477,7,오후 5:04:29.8,10.83,46.67,8.31
478,7,오후 5:04:34.8,10.22,42.32,7.59
479,7,오후 5:04:39.8,10.19,46.99,8.61
480,7,오후 5:04:44.8,10.9,43.08,8.87
481,7,오후 5:04:49.8,9.99,43.28,8.9
482,7,오후 5:04:54.9,10.5,45.77,8.03
483,7,오후 5:04:59.9,9.85,44.21,7.84
484,8,오후 5:05:25.4,10.51,45.65,8.26
485,8,오후 5:05:30.4,10.82,47.76,7.77
486,8,오후 5:05:35.4,9.71,47.01,7.9
487,8,오후 5:05:40.4,10.84,46.85,8.41
488,8,오후 5:05:45.4,10.92,45.56,7.69
489,8,오후 5:05:50.5,9.87,46.61,7.6
490,8,오후 5:05:55.5,10.17,46.18,7.32
491,8,오후 5:06:00.5,10.17,47.09,7.93
492,8,오후 5:06:05.5,9.91,47.8,7.16
493,8,오후 5:06:10.5,10.66,43.85,7.44
494,8,오후 5:06:15.5,10.53,44.83,8.99
495,8,오후 5:06:20.5,9.81,45.74,7.6
496,8,오후 5:06:25.5,9.83,45.44,7.29
497,8,오후 5:06:30.5,10.95,47.0,8.8
498,8,오후 5:06:35.5,10.3,45.99,8.47
499,8,오후 5:06:40.5,10.72,42.25,8.89
500,8,오후 5:06:45.5,10.25,46.79,8.5
501,8,오후 5:06:50.5,10.14,45.88,8.02
502,8,오후 5:06:55.5,9.78,42.73,7.9
503,8,오후 5:07:00.5,10.2,46.33,8.8
504,8,오후 5:07:05.5,10.59,46.69,8.26
505,8,오후 5:07:10.5,10.47,43.03,8.12
506,8,오후 5:07:15.5,9.57,42.46,8.22
507,8,오후 5:07:20.6,10.97,45.35,8.3
508,8,오후 5:07:25.6,10.01,44.77,7.57
509,8,오후 5:07:30.6,10.68,45.2,8.22
510,8,오후 5:07:35.6,9.7,44.33,8.34
511,8,오후 5:07:40.6,10.85,47.4,7.54
512,8,오후 5:07:45.6,9.86,42.15,7.33
513,8,오후 5:07:50.6,9.88,42.86,7.86
514,8,오후 5:07:55.6,10.75,47.36,7.61
515,8,오후 5:08:00.6,9.58,47.16,7.8
516,8,오후 5:08:05.6,10.3,44.88,8.03
517,8,오후 5:08:10.6,10.5,46.57,7.97
