Index,Lot,Time,pH,Temp,Current
77,2,오후 4:29:09.3,10.65,44.89,8.52
78,2,오후 4:29:14.3,9.89,46.37,7.91
79,2,오후 4:29:19.3,10.21,43.5,7.62
80,2,오후 4:29:24.3,10.55,45.39,8.08
81,2,오후 4:29:29.3,10.78,43.72,7.45
82,2,오후 4:29:34.3,9.77,47.91,8.44
83,2,오후 4:29:39.3,10.95,43.25,7.77
84,2,오후 4:29:44.3,10.8,47.85,8.77
85,2,오후 4:29:49.3,10.37,46.61,8.93
86,2,오후 4:29:54.3,10.68,45.78,7.08
87,2,오후 4:29:59.3,10.39,45.04,7.19
88,2,오후 4:30:04.3,10.52,42.03,7.78
89,2,오후 4:30:09.3,10.01,44.63,8.12
90,2,오후 4:30:14.3,10.9,44.68,7.68
91,2,오후 4:30:19.3,10.54,47.06,8.71
92,2,오후 4:30:24.3,10.46,43.82,7.93
93,2,오후 4:30:29.3,9.71,46.57,7.07
94,2,오후 4:30:34.3,10.27,46.39,7.24
95,2,오후 4:30:39.3,10.44,45.8,7.32
96,2,오후 4:30:44.3,10.46,43.04,7.51
97,2,오후 4:30:49.3,10.72,42.4,7.59
98,2,오후 4:30:54.3,9.93,45.02,7.93
99,2,오후 4:30:59.4,9.8,45.61,8.65
100,2,오후 4:31:04.4,10.69,42.28,7.84
101,2,오후 4:31:09.4,10.79,46.75,7.56
102,2,오후 4:31:14.4,10.07,42.51,7.34
103,2,오후 4:31:19.4,10.73,42.83,7.7
104,2,오후 4:31:24.4,10.07,43.28,7.05
105,2,오후 4:31:29.4,10.37,42.76,7.74
106,2,오후 4:31:34.4,9.74,44.41,7.89
107,2,오후 4:31:39.4,10.29,46.77,7.99
108,2,오후 4:31:44.4,10.68,46.77,7.44
109,2,오후 4:31:49.4,10.77,44.76,7.27
110,2,오후 4:31:54.4,10.23,46.05,8.3
111,2,오후 4:31:59.4,10.33,47.06,7.04
112,2,오후 4:32:04.4,10.85,47.47,7.37
113,2,오후 4:32:09.4,10.06,43.46,7.84
114,2,오후 4:32:14.4,10.03,43.98,8.73
115,2,오후 4:32:19.4,10.56,43.66,7.62
116,2,오후 4:32:24.4,10.07,43.44,7.05
117,2,오후 4:32:29.4,10.76,44.37,7.13
118,2,오후 4:32:34.5,10.3,47.05,8.62
119,2,오후 4:32:39.5,10.09,46.56,7.33
120,2,오후 4:32:44.5,10.94,45.75,7.06
121,2,오후 4:32:49.5,10.96,46.79,7.87
122,2,오후 4:32:54.5,10.08,45.54,7.36
123,2,오후 4:32:59.5,9.81,43.44,7.3
124,2,오후 4:33:04.5,10.84,43.62,8.45
125,2,오후 4:33:09.5,9.75,44.8,8.65
126,2,오후 4:33:14.5,10.6,44.87,7.28
127,2,오후 4:33:19.5,9.88,42.63,8.02
128,2,오후 4:33:24.5,10.06,47.08,7.22
129,2,오후 4:33:29.5,10.55,42.45,7.77
130,2,오후 4:33:34.5,10.44,43.16,8.75
131,2,오후 4:33:39.5,10.92,47.3,7.4
132,2,오후 4:33:44.5,10.34,47.88,7.22
133,2,오후 4:33:49.5,10.72,42.96,8.9
134,2,오후 4:33:54.5,10.71,44.18,8.71
135,2,오후 4:33:59.5,10.17,45.65,7.67
136,2,오후 4:34:04.6,10.61,43.76,8.57
137,2,오후 4:34:09.6,10.63,46.06,8.81
138,2,오후 4:34:14.6,10.02,44.75,7.33
139,3,오후 4:34:42.1,10.7,44.17,8.33
140,3,오후 4:34:47.1,9.65,43.32,8.41
141,3,오후 4:34:52.1,10.79,45.53,7.29
142,3,오후 4:34:57.1,9.93,44.21,8.48
143,3,오후 4:35:02.1,10.49,46.39,7.86
144,3,오후 4:35:07.1,9.98,46.17,7.3
145,3,오후 4:35:12.1,10.47,42.64,7.49
146,3,오후 4:35:17.1,10.18,44.75,7.1
147,3,오후 4:35:22.1,10.71,43.58,8.02
148,3,오후 4:35:27.1,9.83,44.54,8.59
149,3,오후 4:35:32.2,10.95,44.26,7.12
150,3,오후 4:35:37.2,9.61,44.38,7.48
151,3,오후 4:35:42.2,10.13,46.92,7.6
152,3,오후 4:35:47.2,10.77,43.76,7.52
153,3,오후 4:35:52.2,10.29,44.24,7.27
154,3,오후 4:35:57.2,9.51,44.47,8.1
155,3,오후 4:36:02.2,9.73,46.47,7.67
156,3,오후 4:36:07.2,10.32,47.31,8.31
157,3,오후 4:36:12.2,10.62,42.25,7.53
158,3,오후 4:36:17.2,10.12,43.15,8.58
159,3,오후 4:36:22.2,10.43,42.86,8.87
160,3,오후 4:36:27.2,10.48,43.91,7.64
161,3,오후 4:36:32.2,10.9,43.87,7.6
162,3,오후 4:36:37.2,10.05,44.21,7.42
163,3,오후 4:36:42.2,10.11,42.16,8.18
164,3,오후 4:36:47.3,10.67,44.45,7.73
165,3,오후 4:36:52.3,9.88,45.25,7.87
166,3,오후 4:36:57.3,10.33,46.14,8.54
167,3,오후 4:37:02.3,11.48,44.26,7.95
168,3,오후 4:37:07.3,11.48,44.26,7.95
169,3,오후 4:37:12.3,9.6,44.34,8.5
170,3,오후 4:37:17.3,10.56,45.94,7.57
171,3,오후 4:37:22.3,10.39,47.37,7.19
172,3,오후 4:37:27.3,10.11,45.65,8.24
173,3,오후 4:37:32.3,9.71,42.3,8.07
174,3,오후 4:37:37.3,10.08,42.68,8.22
175,3,오후 4:37:42.3,10.09,45.51,8.65
176,3,오후 4:37:47.3,9.65,47.97,8.58
177,3,오후 4:37:52.3,10.45,43.1,8.59
178,3,오후 4:37:57.3,9.81,45.01,7.29
179,3,오후 4:38:02.3,10.2,44.31,7.53
180,3,오후 4:38:07.3,11.48,44.26,7.95
181,3,오후 4:38:12.3,10.39,43.31,8.85
182,3,오후 4:38:17.3,10.97,45.1,8.77
183,3,오후 4:38:22.3,10.57,42.96,7.5
184,3,오후 4:38:27.4,9.61,44.35,7.87
185,3,오후 4:38:32.4,10.27,43.57,8.97
186,3,오후 4:38:37.4,10.32,42.36,7.94
187,3,오후 4:38:42.4,9.64,46.74,8.72
188,3,오후 4:38:47.4,9.69,43.39,8.68
189,3,오후 4:38:52.4,9.57,47.34,7.13
190,3,오후 4:38:57.4,10.41,47.74,8.77
191,3,오후 4:39:02.4,10.56,42.91,7.95
192,3,오후 4:39:07.4,10.05,47.29,8.9
193,3,오후 4:39:12.4,10.82,43.59,8.21
194,3,오후 4:39:17.4,10.52,42.46,8.69
195,3,오후 4:39:22.4,10.31,43.64,8.97
196,3,오후 4:39:27.4,10.29,47.84,8.72
197,3,오후 4:39:32.4,11.48,44.26,7.95
198,3,오후 4:39:37.4,9.65,47.65,7.01
199,3,오후 4:39:42.4,10.72,42.37,7.53
200,3,오후 4:39:47.4,10.04,46.47,7.69
201,3,오후 4:39:52.4,10.07,46.2,8.48
202,3,오후 4:39:57.4,9.59,45.19,7.48
203,3,오후 4:40:02.4,10.44,44.23,7.4
204,3,오후 4:40:07.5,10.13,42.34,8.76
205,3,오후 4:40:12.5,10.21,45.04,8.79
206,3,오후 4:40:17.5,10.53,42.02,8.51
207,3,오후 4:40:22.5,10.96,42.74,7.87
208,4,오후 4:40:50.1,9.64,47.6,8.34
209,4,오후 4:40:55.1,9.58,42.14,8.92
210,4,오후 4:41:00.1,10.8,42.58,7.31
211,4,오후 4:41:05.1,9.95,50.79,8.01
212,4,오후 4:41:10.1,10.31,45.31,8.52
213,4,오후 4:41:15.2,10.98,45.21,8.48
214,4,오후 4:41:20.2,10.42,45.19,8.17
215,4,오후 4:41:25.2,9.81,43.2,7.11
216,4,오후 4:41:30.2,10.13,44.24,7.21
217,4,오후 4:41:35.2,10.09,44.17,8.34
218,4,오후 4:41:40.2,10.07,45.01,8.85
219,4,오후 4:41:45.2,10.7,43.1,7.95
220,4,오후 4:41:50.2,9.9,45.38,8.54
221,4,오후 4:41:55.2,10.94,44.94,8.56
222,4,오후 4:42:00.2,10.08,42.8,7.57
223,4,오후 4:42:05.2,9.94,47.63,7.81
224,4,오후 4:42:10.2,10.89,45.25,8.15
225,4,오후 4:42:15.2,10.27,46.3,8.42
226,4,오후 4:42:20.2,9.58,43.01,8.82
227,4,오후 4:42:25.2,10.15,43.74,7.25
228,4,오후 4:42:30.2,10.92,45.49,8.84
229,4,오후 4:42:35.2,10.56,44.32,8.86
230,4,오후 4:42:40.2,10.81,45.91,8.89
231,4,오후 4:42:45.2,9.79,44.08,8.31
232,4,오후 4:42:50.2,10.17,44.0,7.17
233,4,오후 4:42:55.2,10.49,47.35,7.29
234,4,오후 4:43:00.2,10.09,44.41,7.46
235,4,오후 4:43:05.3,10.09,45.99,8.96
236,4,오후 4:43:10.3,9.73,43.11,5.83
237,4,오후 4:43:15.3,10.99,44.89,8.95
238,4,오후 4:43:20.3,10.17,44.16,8.69
239,4,오후 4:43:25.3,10.17,43.72,8.46
240,4,오후 4:43:30.3,10.44,45.47,7.68
241,4,오후 4:43:35.3,10.08,47.25,8.1
242,4,오후 4:43:40.3,10.71,47.28,8.15
243,4,오후 4:43:45.3,10.54,43.64,8.55
244,4,오후 4:43:50.3,10.66,42.88,8.36
245,4,오후 4:43:55.3,9.82,43.92,7.66
246,4,오후 4:44:00.3,10.04,43.46,8.94
247,4,오후 4:44:05.3,10.11,45.85,8.35
248,4,오후 4:44:10.3,10.62,42.16,7.79
249,4,오후 4:44:15.3,10.53,43.5,7.44
250,4,오후 4:44:20.3,10.18,42.71,8.45
251,4,오후 4:44:25.3,10.61,46.49,7.81
252,4,오후 4:44:30.4,9.69,45.01,8.51
253,4,오후 4:44:35.4,10.01,46.19,8.97
254,4,오후 4:44:40.4,9.92,45.37,7.33
255,4,오후 4:44:45.4,9.84,45.51,8.27
256,4,오후 4:44:50.4,9.76,42.96,7.74
257,4,오후 4:44:55.4,10.12,45.68,7.26
258,4,오후 4:45:00.4,9.61,45.13,7.86
259,4,오후 4:45:05.4,10.32,46.33,8.82
260,4,오후 4:45:10.4,10.55,46.39,8.57
261,4,오후 4:45:15.4,10.28,42.95,8.0
262,4,오후 4:45:20.4,9.93,47.86,7.89
263,4,오후 4:45:25.4,10.75,46.14,7.35
264,4,오후 4:45:30.4,10.58,45.22,6.03
265,4,오후 4:45:35.4,10.93,42.36,8.46
266,4,오후 4:45:40.4,9.66,44.58,8.7
267,4,오후 4:45:45.4,10.32,43.97,8.06
268,4,오후 4:45:50.4,10.66,46.96,8.33
269,4,오후 4:45:55.4,10.43,45.25,8.59
270,4,오후 4:46:00.4,10.02,46.98,7.34
271,4,오후 4:46:05.4,10.09,45.71,7.3
272,4,오후 4:46:10.4,10.63,42.58,8.93
273,4,오후 4:46:15.5,10.3,43.65,7.39
274,4,오후 4:46:20.5,10.77,45.03,7.31
275,4,오후 4:46:25.5,10.26,43.76,8.03
276,4,오후 4:46:30.5,10.82,44.31,8.98
277,5,오후 4:46:58.3,10.68,44.24,8.4
278,5,오후 4:47:03.3,9.63,46.93,8.46
279,5,오후 4:47:08.3,9.55,43.26,8.81
280,5,오후 4:47:13.3,9.54,45.33,8.61
281,5,오후 4:47:18.3,9.62,46.0,7.06
282,5,오후 4:47:23.3,10.23,44.34,8.69
283,5,오후 4:47:28.3,9.85,46.61,7.25
284,5,오후 4:47:33.3,10.25,45.74,8.13
285,5,오후 4:47:38.3,10.12,47.3,7.02
286,5,오후 4:47:43.3,10.3,44.19,7.45
287,5,오후 4:47:48.4,10.1,45.9,8.95
288,5,오후 4:47:53.4,10.75,44.11,8.1
289,5,오후 4:47:58.4,10.35,42.34,7.92
290,5,오후 4:48:03.4,10.76,43.61,8.4
291,5,오후 4:48:08.4,10.33,45.04,7.95
292,5,오후 4:48:13.4,9.61,45.37,7.75
293,5,오후 4:48:18.4,10.32,42.93,8.28
294,5,오후 4:48:23.4,9.89,46.51,8.64
295,5,오후 4:48:28.4,10.05,42.62,7.87
296,5,오후 4:48:33.4,10.47,46.07,7.53
297,5,오후 4:48:38.4,10.76,43.53,8.62
298,5,오후 4:48:43.4,10.35,46.62,8.34
299,5,오후 4:48:48.4,10.63,44.23,8.38
300,5,오후 4:48:53.4,9.83,47.43,7.06
301,5,오후 4:48:58.4,10.06,45.39,7.09
302,5,오후 4:49:03.4,10.79,46.29,8.76
303,5,오후 4:49:08.5,10.87,43.08,8.01
304,5,오후 4:49:13.5,9.79,44.2,8.35
305,5,오후 4:49:18.5,10.38,47.83,7.2
306,5,오후 4:49:23.5,10.22,47.64,7.7
307,5,오후 4:49:28.5,10.9,47.31,8.87
308,5,오후 4:49:33.5,10.85,45.1,8.02
309,5,오후 4:49:38.5,10.2,45.04,8.43
310,5,오후 4:49:43.5,10.15,47.13,8.96
311,5,오후 4:49:48.5,10.51,44.8,8.49
312,5,오후 4:49:53.5,10.68,46.45,7.52
313,5,오후 4:49:58.5,10.51,46.4,8.68
314,5,오후 4:50:03.5,10.04,45.18,8.06
315,5,오후 4:50:08.5,10.97,43.57,7.57
316,5,오후 4:50:13.5,10.7,42.68,8.32
317,5,오후 4:50:18.5,9.6,43.54,7.11
318,5,오후 4:50:23.5,9.96,47.8,7.78
319,5,오후 4:50:28.5,10.82,46.11,7.3
320,5,오후 4:50:33.5,10.71,44.26,7.4
321,5,오후 4:50:38.5,10.68,43.79,7.53
322,5,오후 4:50:43.5,10.19,44.14,7.26
323,5,오후 4:50:48.6,10.65,42.61,7.15
324,5,오후 4:50:53.6,10.73,45.92,7.2
325,5,오후 4:50:58.6,10.13,43.62,7.04
326,5,오후 4:51:03.6,10.31,42.95,7.07
327,5,오후 4:51:08.6,10.68,46.55,8.11
328,5,오후 4:51:13.6,10.4,43.15,8.33
329,5,오후 4:51:18.6,9.66,46.59,8.33
330,5,오후 4:51:23.6,10.15,46.42,8.03
331,5,오후 4:51:28.6,10.76,45.04,8.52
332,5,오후 4:51:33.6,10.64,44.2,7.71
333,5,오후 4:51:38.6,10.19,45.51,7.23
334,5,오후 4:51:43.6,9.61,44.14,7.16
335,5,오후 4:51:48.6,10.35,42.18,7.16
336,5,오후 4:51:53.6,10.71,44.31,8.08
337,5,오후 4:51:58.6,9.84,45.45,8.39
338,5,오후 4:52:03.6,9.91,42.17,8.07
339,5,오후 4:52:08.6,10.56,47.02,8.44
340,5,오후 4:52:13.6,10.26,44.09,8.82
341,5,오후 4:52:18.6,9.74,42.11,7.88
342,5,오후 4:52:23.7,10.96,46.54,8.69
343,5,오후 4:52:28.7,9.94,45.7,7.68
344,5,오후 4:52:33.7,10.61,42.6,7.25
345,5,오후 4:52:38.7,10.63,47.5,8.85
346,6,오후 4:53:03.9,9.89,42.68,7.09
347,6,오후 4:53:08.9,10.99,45.95,7.76
348,6,오후 4:53:13.9,9.85,42.89,8.47
349,6,오후 4:53:19.0,10.5,45.82,8.23
350,6,오후 4:53:24.0,10.81,44.64,7.47
351,6,오후 4:53:29.0,10.79,45.5,7.22
352,6,오후 4:53:34.0,10.99,44.01,7.71
353,6,오후 4:53:39.0,9.97,47.77,8.6
354,6,오후 4:53:44.0,10.45,44.72,7.83
355,6,오후 4:53:49.0,10.2,43.94,7.47
356,6,오후 4:53:54.0,9.71,47.55,8.43
357,6,오후 4:53:59.0,9.67,47.1,7.16
358,6,오후 4:54:04.0,10.6,46.38,7.98
359,6,오후 4:54:09.0,10.83,46.11,7.33
360,6,오후 4:54:14.0,10.74,43.77,7.98
361,6,오후 4:54:19.0,10.12,42.11,8.29
362,6,오후 4:54:24.0,10.07,45.78,8.86
363,6,오후 4:54:29.0,10.65,45.07,7.54
364,6,오후 4:54:34.0,9.67,46.45,7.4
365,6,오후 4:54:39.1,9.8,46.22,7.66
366,6,오후 4:54:44.1,10.83,46.0,7.14
367,6,오후 4:54:49.1,10.01,47.24,7.28
368,6,오후 4:54:54.1,9.87,47.44,7.33
369,6,오후 4:54:59.1,10.52,45.17,7.51
370,6,오후 4:55:04.1,10.84,43.43,8.05
371,6,오후 4:55:09.1,9.97,45.74,7.61
372,6,오후 4:55:14.1,10.98,44.0,8.63
373,6,오후 4:55:19.1,10.19,46.31,8.89
374,6,오후 4:55:24.1,10.84,44.62,7.13
375,6,오후 4:55:29.1,10.12,43.83,8.45
376,6,오후 4:55:34.1,10.77,45.81,8.9
377,6,오후 4:55:39.1,10.49,42.68,7.13
378,6,오후 4:55:44.1,10.82,44.97,7.58
379,6,오후 4:55:49.1,10.44,42.29,7.81
380,6,오후 4:55:54.1,9.77,47.56,8.88
381,6,오후 4:55:59.1,10.7,47.23,7.24
382,6,오후 4:56:04.1,10.11,42.85,7.2
383,6,오후 4:56:09.1,10.69,45.23,8.84
384,6,오후 4:56:14.1,10.88,44.25,8.97
385,6,오후 4:56:19.2,10.42,45.29,7.31
386,6,오후 4:56:24.2,9.93,45.99,7.25
387,6,오후 4:56:29.2,9.85,44.72,8.78
388,6,오후 4:56:34.2,9.8,44.71,7.69
389,6,오후 4:56:39.2,10.86,45.15,7.85
390,6,오후 4:56:44.2,10.26,44.74,7.73
391,6,오후 4:56:49.2,9.82,46.71,7.12
392,6,오후 4:56:54.2,9.91,46.38,7.48
393,6,오후 4:56:59.2,9.97,46.56,7.3
394,6,오후 4:57:04.2,9.6,43.1,7.35
395,6,오후 4:57:09.2,9.66,42.72,8.87
396,6,오후 4:57:14.2,9.59,44.94,7.77
397,6,오후 4:57:19.2,10.61,47.73,7.87
398,6,오후 4:57:24.2,10.8,45.47,7.24
399,6,오후 4:57:29.2,10.49,45.23,8.89
400,6,오후 4:57:34.2,10.92,47.34,8.71
401,6,오후 4:57:39.2,9.95,43.28,8.69
402,6,오후 4:57:44.2,10.41,44.55,7.52
403,6,오후 4:57:49.2,9.98,43.75,8.37
404,6,오후 4:57:54.2,9.7,43.34,8.22
405,6,오후 4:57:59.3,10.07,42.66,8.49
406,6,오후 4:58:04.3,10.67,46.76,8.29
407,6,오후 4:58:09.3,10.86,47.38,7.57
408,6,오후 4:58:14.3,10.58,45.86,8.77
409,6,오후 4:58:19.3,10.97,43.57,8.91
410,6,오후 4:58:24.3,10.21,44.57,8.47
411,6,오후 4:58:29.3,9.79,47.82,8.35
412,6,오후 4:58:34.3,10.77,44.16,8.18
413,6,오후 4:58:39.3,10.26,43.24,8.35
414,6,오후 4:58:44.3,10.3,42.65,7.39
415,7,오후 4:59:10.5,10.61,44.02,8.62
416,7,오후 4:59:15.5,10.6,45.82,8.58
417,7,오후 4:59:20.5,10.47,42.81,7.69
418,7,오후 4:59:25.5,10.65,43.01,8.88
419,7,오후 4:59:30.5,10.03,43.11,8.68
420,7,오후 4:59:35.5,9.88,46.31,7.44
421,7,오후 4:59:40.5,10.37,42.57,7.32
422,7,오후 4:59:45.5,9.84,44.96,8.5
423,7,오후 4:59:50.5,10.06,46.46,7.33
424,7,오후 4:59:55.5,9.79,46.6,7.1
425,7,오후 5:00:00.5,10.4,46.66,8.61
426,7,오후 5:00:05.5,10.39,43.36,8.97
427,7,오후 5:00:10.5,10.12,42.8,7.41
428,7,오후 5:00:15.5,10.82,44.9,7.92
429,7,오후 5:00:20.5,10.06,43.74,7.42
430,7,오후 5:00:25.5,10.79,47.95,8.01
431,7,오후 5:00:30.5,9.98,46.23,8.93
432,7,오후 5:00:35.5,9.65,42.93,7.94
433,7,오후 5:00:40.5,9.65,46.42,8.76
434,7,오후 5:00:45.5,10.12,44.95,7.56
435,7,오후 5:00:50.6,10.81,43.67,8.69
436,7,오후 5:00:55.6,9.68,46.82,8.48
437,7,오후 5:01:00.6,10.82,44.41,8.43
438,7,오후 5:01:05.6,10.86,43.07,7.28
439,7,오후 5:01:10.6,10.15,47.38,8.23
440,7,오후 5:01:15.6,10.8,47.54,7.63
441,7,오후 5:01:20.6,9.9,44.1,7.91
442,7,오후 5:01:25.6,9.74,45.29,8.34
443,7,오후 5:01:30.6,10.6,42.07,7.49
444,7,오후 5:01:35.6,10.24,42.66,8.3
445,7,오후 5:01:40.6,10.84,43.79,8.57
446,7,오후 5:01:45.6,10.28,44.19,7.19
447,7,오후 5:01:50.6,10.08,44.7,7.49
448,7,오후 5:01:55.6,10.98,44.33,7.87
449,7,오후 5:02:00.6,10.71,42.73,8.65
450,7,오후 5:02:05.6,10.62,44.16,7.71
451,7,오후 5:02:10.6,10.8,47.6,7.05
452,7,오후 5:02:15.6,10.35,43.48,7.36
453,7,오후 5:02:20.7,10.53,45.01,7.75
454,7,오후 5:02:25.7,9.85,44.69,8.12
455,7,오후 5:02:30.7,10.34,45.56,8.09
456,7,오후 5:02:35.7,10.38,44.93,7.09
457,7,오후 5:02:40.7,10.86,42.49,8.47
458,7,오후 5:02:45.7,9.77,42.12,8.48
459,7,오후 5:02:50.7,9.68,45.6,5.99
460,7,오후 5:02:55.7,9.56,43.73,8.58
461,7,오후 5:03:00.7,10.4,46.31,7.17
462,7,오후 5:03:05.7,9.89,47.42,8.62
463,7,오후 5:03:10.7,10.03,43.23,8.43
464,7,오후 5:03:15.7,10.65,44.95,8.46
465,7,오후 5:03:20.7,10.06,42.76,7.74
466,7,오후 5:03:25.7,10.52,42.79,8.44
467,7,오후 5:03:30.7,9.7,42.54,7.45
468,7,오후 5:03:35.8,9.61,44.4,8.97
469,7,오후 5:03:40.8,10.14,43.29,8.33
470,7,오후 5:03:45.8,10.63,43.6,7.63
471,7,오후 5:03:50.8,10.68,43.69,7.65
472,7,오후 5:03:55.8,10.61,47.87,7.52
473,7,오후 5:04:00.8,10.05,44.31,7.35
474,7,오후 5:04:05.8,9.68,46.37,7.91
475,7,오후 5:04:10.8,10.19,43.63,7.33
476,7,오후 5:04:15.8,10.78,43.13,8.78
477,7,오후 5:04:20.8,10.02,44.84,8.94
478,7,오후 5:04:25.8,10.37,47.49,7.94
479,7,오후 5:04:30.8,9.87,43.08,7.34
480,7,오후 5:04:35.8,10.84,44.66,8.45
481,7,오후 5:04:40.8,10.16,47.69,7.9
482,7,오후 5:04:45.8,10.36,45.84,7.57
483,7,오후 5:04:50.8,10.29,43.05,8.43
484,8,오후 5:05:16.5,10.35,43.92,8.46
485,8,오후 5:05:21.5,10.0,43.34,8.02
486,8,오후 5:05:26.5,10.15,45.65,8.4
487,8,오후 5:05:31.5,10.15,46.33,7.47
488,8,오후 5:05:36.5,10.27,47.01,8.8
489,8,오후 5:05:41.6,10.69,42.27,8.95
490,8,오후 5:05:46.6,10.62,43.61,7.05
491,8,오후 5:05:51.6,9.63,45.13,8.46
492,8,오후 5:05:56.6,9.51,44.37,7.17
493,8,오후 5:06:01.6,10.39,46.9,8.77
494,8,오후 5:06:06.6,9.53,45.12,8.38
495,8,오후 5:06:11.6,10.37,42.12,8.72
496,8,오후 5:06:16.6,10.3,43.76,7.25
497,8,오후 5:06:21.6,10.61,43.33,7.83
498,8,오후 5:06:26.6,10.53,45.92,7.55
499,8,오후 5:06:31.6,9.73,42.24,8.22
500,8,오후 5:06:36.6,9.82,42.32,7.55
501,8,오후 5:06:41.6,10.49,42.87,8.96
502,8,오후 5:06:46.6,10.72,42.34,5.92
503,8,오후 5:06:51.6,10.97,46.42,8.93
504,8,오후 5:06:56.6,10.35,43.07,7.29
505,8,오후 5:07:01.7,9.91,45.34,7.03
506,8,오후 5:07:06.7,10.72,42.34,5.92
507,8,오후 5:07:11.7,9.79,45.45,8.76
508,8,오후 5:07:16.7,9.6,45.5,8.45
509,8,오후 5:07:21.7,10.53,44.89,8.46
510,8,오후 5:07:26.7,10.3,44.5,8.64
511,8,오후 5:07:31.7,10.2,43.99,8.18
512,8,오후 5:07:36.7,10.72,42.34,5.92
513,8,오후 5:07:41.7,10.15,47.25,8.94
514,8,오후 5:07:46.7,10.22,42.28,8.16
515,8,오후 5:07:51.7,10.18,46.92,7.47
516,8,오후 5:07:56.7,9.58,45.9,7.75
517,8,오후 5:08:01.7,9.93,46.9,7.92
