Index,Lot,Time,pH,Temp,Current
103,2,오후 4:32:22.3,11.3,47.25,8.51
104,2,오후 4:32:27.3,10.13,43.19,7.45
105,2,오후 4:32:32.3,10.64,43.55,8.2
106,2,오후 4:32:37.3,10.28,47.22,7.87
107,2,오후 4:32:42.3,10.85,44.37,8.13
108,2,오후 4:32:47.3,9.83,47.83,7.84
109,2,오후 4:32:52.3,10.9,45.67,7.1
110,2,오후 4:32:57.3,9.96,45.73,8.12
111,2,오후 4:33:02.3,10.28,45.71,7.65
112,2,오후 4:33:07.4,10.53,46.04,7.25
113,2,오후 4:33:12.4,9.76,43.13,8.6
114,2,오후 4:33:17.4,10.42,46.37,7.43
115,2,오후 4:33:22.4,9.89,45.1,7.72
116,2,오후 4:33:27.4,9.93,42.14,8.26
117,2,오후 4:33:32.4,10.88,42.03,7.43
118,2,오후 4:33:37.4,9.54,43.73,7.46
119,2,오후 4:33:42.4,9.66,46.15,8.57
120,2,오후 4:33:47.4,10.39,47.06,8.97
121,2,오후 4:33:52.4,9.53,46.01,8.64
122,2,오후 4:33:57.4,10.48,44.07,7.57
123,2,오후 4:34:02.4,10.32,46.91,7.66
124,2,오후 4:34:07.4,11.53,47.75,7.06
125,2,오후 4:34:12.4,10.44,44.9,7.8
126,2,오후 4:34:17.4,10.87,42.49,8.13
127,2,오후 4:34:22.5,9.67,45.61,7.18
128,2,오후 4:34:27.5,9.66,45.24,8.04
129,2,오후 4:34:32.5,9.91,45.27,8.56
130,2,오후 4:34:37.5,9.93,42.66,7.86
131,2,오후 4:34:42.5,9.74,43.94,8.8
132,2,오후 4:34:47.5,10.17,44.1,7.44
133,2,오후 4:34:52.5,10.31,44.99,8.04
134,2,오후 4:34:57.5,9.93,43.92,8.7
135,2,오후 4:35:02.5,9.77,46.71,7.62
136,2,오후 4:35:07.5,10.66,42.52,7.35
137,2,오후 4:35:12.5,10.11,45.14,7.33
138,2,오후 4:35:17.5,9.87,47.99,7.89
139,3,오후 4:35:45.1,10.99,43.65,7.93
140,3,오후 4:35:50.1,10.08,43.96,8.57
141,3,오후 4:35:55.1,10.6,45.85,8.9
142,3,오후 4:36:00.1,9.97,43.2,8.33
143,3,오후 4:36:05.1,9.9,44.66,7.53
144,3,오후 4:36:10.1,9.59,46.25,8.84
145,3,오후 4:36:15.1,9.96,42.22,7.88
146,3,오후 4:36:20.1,10.52,44.98,8.41
147,3,오후 4:36:25.1,9.73,45.03,7.56
148,3,오후 4:36:30.2,10.13,47.03,7.09
149,3,오후 4:36:35.2,10.59,43.91,7.74
150,3,오후 4:36:40.2,9.86,46.73,7.35
151,3,오후 4:36:45.2,10.32,45.3,8.53
152,3,오후 4:36:50.2,10.28,45.27,8.34
153,3,오후 4:36:55.2,10.7,45.59,8.77
154,3,오후 4:37:00.2,10.32,46.11,8.79
155,3,오후 4:37:05.2,10.46,44.41,8.8
156,3,오후 4:37:10.2,10.24,44.66,7.81
157,3,오후 4:37:15.2,10.77,45.5,7.07
158,3,오후 4:37:20.2,10.92,45.45,8.39
159,3,오후 4:37:25.2,10.06,47.04,7.84
160,3,오후 4:37:30.2,10.95,44.64,8.73
161,3,오후 4:37:35.2,10.77,46.81,7.07
162,3,오후 4:37:40.2,10.49,45.13,7.83
163,3,오후 4:37:45.2,10.32,46.35,8.34
164,3,오후 4:37:50.2,9.87,47.28,8.7
165,3,오후 4:37:55.2,9.64,47.58,7.23
166,3,오후 4:38:00.2,10.48,44.61,7.97
167,3,오후 4:38:05.2,10.58,43.53,8.96
168,3,오후 4:38:10.3,10.28,44.46,8.89
169,3,오후 4:38:15.3,9.84,44.77,7.64
170,3,오후 4:38:20.3,9.97,43.89,8.69
171,3,오후 4:38:25.3,9.72,46.92,8.79
172,3,오후 4:38:30.3,10.78,46.18,7.43
173,3,오후 4:38:35.3,9.84,46.88,7.89
174,3,오후 4:38:40.3,10.43,43.37,8.87
175,3,오후 4:38:45.3,10.78,47.21,7.65
176,3,오후 4:38:50.3,10.8,42.96,7.98
177,3,오후 4:38:55.3,10.27,45.68,7.43
178,3,오후 4:39:00.3,10.67,43.08,7.59
179,3,오후 4:39:05.3,10.35,44.93,8.17
180,3,오후 4:39:10.3,10.9,43.3,8.04
181,3,오후 4:39:15.3,9.53,44.16,8.23
182,3,오후 4:39:20.3,10.81,43.13,8.53
183,3,오후 4:39:25.3,10.16,46.64,8.7
184,3,오후 4:39:30.3,10.33,44.73,7.97
185,3,오후 4:39:35.3,9.58,43.29,7.85
186,3,오후 4:39:40.4,9.76,46.63,8.98
187,3,오후 4:39:45.4,9.98,46.02,8.24
188,3,오후 4:39:50.4,9.61,44.98,8.43
189,3,오후 4:39:55.4,9.59,44.49,8.15
190,3,오후 4:40:00.4,10.53,44.99,8.47
191,3,오후 4:40:05.4,9.73,43.76,8.86
192,3,오후 4:40:10.4,9.77,45.59,7.15
193,3,오후 4:40:15.4,10.81,44.03,8.73
194,3,오후 4:40:20.4,10.01,42.8,8.7
195,3,오후 4:40:25.4,9.9,46.97,7.14
196,3,오후 4:40:30.4,10.48,47.05,8.62
197,3,오후 4:40:35.4,9.91,44.04,7.47
198,3,오후 4:40:40.4,10.59,43.84,7.31
199,3,오후 4:40:45.4,10.03,42.84,8.92
200,3,오후 4:40:50.4,10.27,47.06,7.6
201,3,오후 4:40:55.4,10.81,42.73,8.37
202,3,오후 4:41:00.4,9.81,44.54,8.56
203,3,오후 4:41:05.4,9.65,43.93,8.12
204,3,오후 4:41:10.5,10.54,45.21,8.65
205,3,오후 4:41:15.5,10.79,46.88,7.45
206,3,오후 4:41:20.5,10.27,42.5,8.6
207,3,오후 4:41:25.5,10.25,47.84,8.74
208,4,오후 4:41:51.7,9.57,46.38,7.83
209,4,오후 4:41:56.7,9.79,44.02,7.43
210,4,오후 4:42:01.7,10.22,46.99,8.6
211,4,오후 4:42:06.7,10.41,44.13,7.64
212,4,오후 4:42:11.7,10.21,46.74,7.65
213,4,오후 4:42:16.7,9.76,46.4,8.43
214,4,오후 4:42:21.8,11.83,45.4,6.12
215,4,오후 4:42:26.8,11.83,45.4,6.12
216,4,오후 4:42:31.8,10.59,43.23,7.23
217,4,오후 4:42:36.8,11.83,45.4,6.12
218,4,오후 4:42:41.8,9.73,45.21,7.92
219,4,오후 4:42:46.8,9.6,45.36,7.77
220,4,오후 4:42:51.8,10.88,43.6,7.75
221,4,오후 4:42:56.8,10.82,42.61,7.16
222,4,오후 4:43:01.8,9.84,43.24,8.11
223,4,오후 4:43:06.8,10.36,43.56,8.6
224,4,오후 4:43:11.8,10.82,44.94,8.12
225,4,오후 4:43:16.8,10.02,46.5,7.36
226,4,오후 4:43:21.8,9.57,47.2,8.4
227,4,오후 4:43:26.8,10.34,42.18,7.74
228,4,오후 4:43:31.8,10.37,47.76,8.43
229,4,오후 4:43:36.8,10.03,46.87,8.13
230,4,오후 4:43:41.8,9.89,43.93,7.59
231,4,오후 4:43:46.8,10.43,45.26,8.18
232,4,오후 4:43:51.8,10.6,42.43,7.58
233,4,오후 4:43:56.8,10.4,45.5,8.16
234,4,오후 4:44:01.8,10.75,45.41,7.36
235,4,오후 4:44:06.8,10.68,42.35,8.0
236,4,오후 4:44:11.8,10.26,45.57,7.78
237,4,오후 4:44:16.8,9.8,44.38,8.51
238,4,오후 4:44:21.8,9.79,44.97,7.95
239,4,오후 4:44:26.8,9.97,44.64,8.75
240,4,오후 4:44:31.8,9.89,44.07,8.58
241,4,오후 4:44:36.8,9.74,45.94,7.93
242,4,오후 4:44:41.9,10.06,44.46,7.98
243,4,오후 4:44:46.9,10.9,44.99,8.32
244,4,오후 4:44:51.9,9.88,46.78,8.39
245,4,오후 4:44:56.9,10.92,47.56,7.98
246,4,오후 4:45:01.9,9.76,44.02,7.75
247,4,오후 4:45:06.9,9.77,46.57,7.6
248,4,오후 4:45:11.9,9.54,44.79,8.79
249,4,오후 4:45:16.9,9.63,42.59,7.74
250,4,오후 4:45:21.9,10.95,43.13,8.75
251,4,오후 4:45:26.9,10.48,43.41,7.33
252,4,오후 4:45:31.9,9.85,44.25,7.72
253,4,오후 4:45:36.9,9.84,46.56,7.82
254,4,오후 4:45:41.9,10.0,43.92,8.65
255,4,오후 4:45:46.9,10.04,42.94,8.68
256,4,오후 4:45:51.9,9.82,47.37,8.43
257,4,오후 4:45:56.9,9.97,47.84,8.05
258,4,오후 4:46:01.9,9.7,46.31,8.89
259,4,오후 4:46:06.9,9.97,46.64,7.42
260,4,오후 4:46:11.9,9.78,43.92,7.4
261,4,오후 4:46:16.9,10.22,44.53,8.19
262,4,오후 4:46:21.9,9.66,45.25,8.94
263,4,오후 4:46:26.9,9.67,44.43,8.4
264,4,오후 4:46:31.9,9.52,47.55,8.28
265,4,오후 4:46:36.9,10.52,46.27,8.9
266,4,오후 4:46:42.0,11.83,45.4,6.12
267,4,오후 4:46:47.0,9.62,43.11,7.85
268,4,오후 4:46:52.0,10.35,45.93,8.21
269,4,오후 4:46:57.0,10.58,44.08,7.68
270,4,오후 4:47:02.0,10.92,46.01,7.13
271,4,오후 4:47:07.0,10.85,44.2,7.3
272,4,오후 4:47:12.0,10.7,46.39,7.59
273,4,오후 4:47:17.0,9.84,42.77,7.18
274,4,오후 4:47:22.0,10.97,42.34,7.31
275,4,오후 4:47:27.0,10.82,45.99,7.43
276,4,오후 4:47:32.0,10.02,42.86,7.6
277,5,오후 4:47:58.1,10.03,43.34,7.74
278,5,오후 4:48:03.1,10.15,43.23,7.24
279,5,오후 4:48:08.1,10.76,42.26,7.46
280,5,오후 4:48:13.1,10.11,45.69,7.96
281,5,오후 4:48:18.1,10.52,44.7,7.48
282,5,오후 4:48:23.1,9.67,45.63,7.4
283,5,오후 4:48:28.1,9.61,44.5,7.04
284,5,오후 4:48:33.1,10.78,43.73,7.32
285,5,오후 4:48:38.1,10.32,46.52,8.77
286,5,오후 4:48:43.2,10.7,45.12,7.34
287,5,오후 4:48:48.2,11.43,43.55,8.86
288,5,오후 4:48:53.2,9.89,46.61,7.96
289,5,오후 4:48:58.2,9.63,47.6,8.09
290,5,오후 4:49:03.2,9.95,47.97,8.32
291,5,오후 4:49:08.2,10.51,44.46,8.37
292,5,오후 4:49:13.2,10.91,45.24,8.54
293,5,오후 4:49:18.2,10.43,42.51,7.01
294,5,오후 4:49:23.2,9.68,43.57,7.1
295,5,오후 4:49:28.2,10.03,44.08,7.57
296,5,오후 4:49:33.2,10.03,43.59,8.73
297,5,오후 4:49:38.2,10.9,45.4,7.07
298,5,오후 4:49:43.2,10.32,44.02,8.33
299,5,오후 4:49:48.2,10.32,44.52,7.52
300,5,오후 4:49:53.2,10.81,42.59,8.33
301,5,오후 4:49:58.2,10.74,46.08,8.23
302,5,오후 4:50:03.2,10.86,45.17,7.86
303,5,오후 4:50:08.2,9.87,46.53,7.45
304,5,오후 4:50:13.2,9.72,46.77,8.05
305,5,오후 4:50:18.3,9.75,42.05,8.13
306,5,오후 4:50:23.3,10.43,42.92,8.38
307,5,오후 4:50:28.3,10.77,43.04,8.59
308,5,오후 4:50:33.3,10.3,43.66,7.87
309,5,오후 4:50:38.3,11.44,51.07,7.13
310,5,오후 4:50:43.3,9.64,45.79,7.81
311,5,오후 4:50:48.3,9.62,44.67,7.03
312,5,오후 4:50:53.3,10.34,46.43,8.1
313,5,오후 4:50:58.3,10.92,45.4,7.8
314,5,오후 4:51:03.3,10.22,42.37,7.59
315,5,오후 4:51:08.3,9.56,45.59,7.08
316,5,오후 4:51:13.3,10.15,43.16,7.97
317,5,오후 4:51:18.3,10.83,46.15,8.25
318,5,오후 4:51:23.3,10.81,43.5,8.42
319,5,오후 4:51:28.3,10.96,44.25,8.63
320,5,오후 4:51:33.3,9.53,46.34,7.26
321,5,오후 4:51:38.3,10.61,43.98,8.55
322,5,오후 4:51:43.3,9.66,45.41,7.33
323,5,오후 4:51:48.3,10.1,44.88,8.3
324,5,오후 4:51:53.4,10.8,45.94,7.86
325,5,오후 4:51:58.4,10.09,43.28,7.28
326,5,오후 4:52:03.4,10.71,45.49,8.56
327,5,오후 4:52:08.4,9.96,44.58,7.59
328,5,오후 4:52:13.4,10.07,45.39,8.79
329,5,오후 4:52:18.4,10.27,44.13,8.48
330,5,오후 4:52:23.4,10.29,43.63,7.93
331,5,오후 4:52:28.4,10.27,42.41,7.32
332,5,오후 4:52:33.4,10.53,43.7,7.79
333,5,오후 4:52:38.4,10.8,44.17,8.72
334,5,오후 4:52:43.4,10.14,46.97,8.38
335,5,오후 4:52:48.4,9.56,45.07,8.89
336,5,오후 4:52:53.4,10.2,42.54,7.36
337,5,오후 4:52:58.4,10.11,44.24,8.54
338,5,오후 4:53:03.4,11.91,44.11,8.14
339,5,오후 4:53:08.4,10.6,46.92,8.37
340,5,오후 4:53:13.4,9.74,44.7,7.43
341,5,오후 4:53:18.5,9.94,43.7,8.31
342,5,오후 4:53:23.5,9.57,47.89,8.2
343,5,오후 4:53:28.5,10.11,45.76,7.68
344,5,오후 4:53:33.5,9.77,45.85,7.81
345,5,오후 4:53:38.5,9.51,43.08,7.1
346,6,오후 4:54:06.0,10.1,46.86,7.3
347,6,오후 4:54:11.0,10.25,47.39,7.09
348,6,오후 4:54:16.0,10.26,43.03,7.16
349,6,오후 4:54:21.0,9.79,43.22,7.33
350,6,오후 4:54:26.0,9.58,46.15,7.01
351,6,오후 4:54:31.0,9.63,46.74,7.59
352,6,오후 4:54:36.1,10.13,43.24,7.34
353,6,오후 4:54:41.1,9.56,44.87,8.43
354,6,오후 4:54:46.1,9.78,46.59,7.08
355,6,오후 4:54:51.1,10.84,45.44,7.93
356,6,오후 4:54:56.1,10.64,44.12,7.94
357,6,오후 4:55:01.1,9.58,44.3,8.43
358,6,오후 4:55:06.1,9.64,46.96,7.24
359,6,오후 4:55:11.1,10.58,44.62,7.14
360,6,오후 4:55:16.1,10.48,43.87,8.47
361,6,오후 4:55:21.1,11.41,47.21,7.92
362,6,오후 4:55:26.1,10.54,47.12,8.05
363,6,오후 4:55:31.1,10.67,45.84,8.9
364,6,오후 4:55:36.1,10.62,45.87,7.61
365,6,오후 4:55:41.1,10.55,45.7,8.78
366,6,오후 4:55:46.1,10.03,44.86,7.6
367,6,오후 4:55:51.1,9.64,43.36,7.75
368,6,오후 4:55:56.2,11.99,46.61,7.49
369,6,오후 4:56:01.2,10.77,44.04,8.35
370,6,오후 4:56:06.2,9.85,44.05,7.48
371,6,오후 4:56:11.2,9.57,47.09,8.9
372,6,오후 4:56:16.2,10.04,46.23,8.23
373,6,오후 4:56:21.2,11.14,47.97,5.8
374,6,오후 4:56:26.2,9.92,45.86,8.38
375,6,오후 4:56:31.2,9.64,47.96,8.02
376,6,오후 4:56:36.2,10.9,42.13,7.89
377,6,오후 4:56:41.2,10.8,44.85,8.92
378,6,오후 4:56:46.2,10.49,43.67,7.22
379,6,오후 4:56:51.2,10.68,43.1,8.46
380,6,오후 4:56:56.2,9.68,42.82,8.56
381,6,오후 4:57:01.2,10.39,44.62,7.77
382,6,오후 4:57:06.2,10.29,43.75,7.21
383,6,오후 4:57:11.2,9.72,47.04,7.36
384,6,오후 4:57:16.2,10.44,45.21,7.09
385,6,오후 4:57:21.3,10.17,46.13,8.15
386,6,오후 4:57:26.3,10.61,45.22,8.43
387,6,오후 4:57:31.3,9.77,47.57,8.71
388,6,오후 4:57:36.3,9.67,45.23,7.15
389,6,오후 4:57:41.3,10.76,47.15,7.11
390,6,오후 4:57:46.3,10.93,42.33,7.87
391,6,오후 4:57:51.3,10.94,42.52,8.38
392,6,오후 4:57:56.3,10.11,43.79,7.37
393,6,오후 4:58:01.3,9.63,43.67,7.78
394,6,오후 4:58:06.3,10.95,43.24,8.32
395,6,오후 4:58:11.3,10.45,44.68,7.98
396,6,오후 4:58:16.3,10.47,47.39,7.49
397,6,오후 4:58:21.3,10.1,46.11,7.52
398,6,오후 4:58:26.3,10.75,45.81,7.68
399,6,오후 4:58:31.3,10.58,42.45,7.18
400,6,오후 4:58:36.3,10.47,42.6,8.64
401,6,오후 4:58:41.3,10.99,45.34,7.09
402,6,오후 4:58:46.4,9.64,47.48,7.52
403,6,오후 4:58:51.4,9.93,47.73,8.3
404,6,오후 4:58:56.4,10.22,43.54,8.01
405,6,오후 4:59:01.4,10.35,43.76,8.44
406,6,오후 4:59:06.4,9.55,45.2,8.07
407,6,오후 4:59:11.4,10.09,44.27,8.45
408,6,오후 4:59:16.4,10.4,47.31,8.3
409,6,오후 4:59:21.4,10.64,46.14,8.7
410,6,오후 4:59:26.4,9.58,42.23,7.31
411,6,오후 4:59:31.4,10.86,46.76,8.99
412,6,오후 4:59:36.4,10.09,45.0,8.39
413,6,오후 4:59:41.4,10.14,45.18,7.77
414,6,오후 4:59:46.4,9.86,45.98,7.54
415,7,오후 5:00:14.3,10.78,47.56,7.64
416,7,오후 5:00:19.3,9.93,43.02,7.11
417,7,오후 5:00:24.3,9.85,42.27,8.23
418,7,오후 5:00:29.3,10.53,44.24,8.38
419,7,오후 5:00:34.4,10.85,47.59,7.47
420,7,오후 5:00:39.4,10.87,45.49,7.78
421,7,오후 5:00:44.4,10.7,44.78,7.59
422,7,오후 5:00:49.4,9.72,43.07,8.21
423,7,오후 5:00:54.4,10.21,46.43,8.88
424,7,오후 5:00:59.4,10.0,47.13,7.7
425,7,오후 5:01:04.4,10.95,43.89,8.08
426,7,오후 5:01:09.4,10.65,46.56,8.32
427,7,오후 5:01:14.4,10.21,46.51,7.98
428,7,오후 5:01:19.4,10.28,44.64,7.98
429,7,오후 5:01:24.4,10.29,44.6,7.76
430,7,오후 5:01:29.4,10.56,46.7,7.81
431,7,오후 5:01:34.4,10.02,47.36,8.31
432,7,오후 5:01:39.4,10.83,42.8,8.25
433,7,오후 5:01:44.4,9.98,46.31,8.04
434,7,오후 5:01:49.4,9.73,46.35,7.37
435,7,오후 5:01:54.4,10.57,44.91,8.88
436,7,오후 5:01:59.5,10.22,43.19,7.75
437,7,오후 5:02:04.5,10.94,47.12,8.52
438,7,오후 5:02:09.5,10.82,44.23,7.66
439,7,오후 5:02:14.5,9.91,42.65,7.71
440,7,오후 5:02:19.5,10.02,47.91,8.23
441,7,오후 5:02:24.5,10.14,44.81,8.55
442,7,오후 5:02:29.5,9.95,44.61,7.71
443,7,오후 5:02:34.5,10.56,46.04,8.46
444,7,오후 5:02:39.5,9.81,45.29,8.76
445,7,오후 5:02:44.5,10.89,43.57,8.26
446,7,오후 5:02:49.5,9.55,44.71,8.46
447,7,오후 5:02:54.5,10.93,43.51,8.34
448,7,오후 5:02:59.5,10.11,42.75,8.93
449,7,오후 5:03:04.5,9.88,47.98,7.47
450,7,오후 5:03:09.5,10.09,43.54,7.44
451,7,오후 5:03:14.5,9.65,44.0,8.06
452,7,오후 5:03:19.5,10.35,46.57,8.61
453,7,오후 5:03:24.5,9.85,43.61,8.77
454,7,오후 5:03:29.6,10.37,43.62,8.26
455,7,오후 5:03:34.6,9.57,43.6,7.28
456,7,오후 5:03:39.6,9.53,43.97,7.8
457,7,오후 5:03:44.6,9.61,44.29,7.85
458,7,오후 5:03:49.6,10.47,42.68,8.66
459,7,오후 5:03:54.6,9.87,44.97,7.42
460,7,오후 5:03:59.6,10.01,47.25,7.59
461,7,오후 5:04:04.6,9.75,45.25,8.1
462,7,오후 5:04:09.6,9.99,42.45,7.05
463,7,오후 5:04:14.6,10.42,46.65,7.94
464,7,오후 5:04:19.6,10.7,46.22,7.92
465,7,오후 5:04:24.6,9.98,42.85,8.78
466,7,오후 5:04:29.6,10.39,45.45,8.65
467,7,오후 5:04:34.6,11.01,47.14,7.88
468,7,오후 5:04:39.6,10.72,45.46,7.33
469,7,오후 5:04:44.6,9.93,46.37,7.46
470,7,오후 5:04:49.6,9.83,42.53,8.9
471,7,오후 5:04:54.6,9.58,42.64,7.31
472,7,오후 5:04:59.7,10.92,43.36,7.37
473,7,오후 5:05:04.7,10.44,43.87,8.59
474,7,오후 5:05:09.7,10.25,47.7,7.28
475,7,오후 5:05:14.7,9.77,43.9,8.32
476,7,오후 5:05:19.7,10.16,43.47,7.48
477,7,오후 5:05:24.7,9.67,45.84,8.44
478,7,오후 5:05:29.7,9.89,43.5,8.66
479,7,오후 5:05:34.7,9.66,43.96,8.87
480,7,오후 5:05:39.7,11.01,46.67,5.96
481,7,오후 5:05:44.7,10.18,45.44,7.21
482,7,오후 5:05:49.7,10.65,44.05,8.58
483,7,오후 5:05:54.7,10.42,45.3,7.56
484,8,오후 5:06:21.7,10.34,46.4,8.19
485,8,오후 5:06:26.7,10.59,46.34,7.26
486,8,오후 5:06:31.7,10.79,47.15,8.25
487,8,오후 5:06:36.7,10.0,46.86,7.9
488,8,오후 5:06:41.7,10.06,43.96,8.87
489,8,오후 5:06:46.7,9.87,46.31,7.3
490,8,오후 5:06:51.7,10.43,43.28,7.67
491,8,오후 5:06:56.7,10.83,43.42,7.16
492,8,오후 5:07:01.7,10.74,42.99,7.81
493,8,오후 5:07:06.7,9.99,47.71,7.63
494,8,오후 5:07:11.7,10.08,43.96,7.16
495,8,오후 5:07:16.7,9.53,44.01,8.34
496,8,오후 5:07:21.7,10.38,42.32,7.33
497,8,오후 5:07:26.7,10.03,44.33,7.41
498,8,오후 5:07:31.7,10.35,47.89,8.5
499,8,오후 5:07:36.7,10.15,42.87,7.98
500,8,오후 5:07:41.7,10.79,47.12,8.54
501,8,오후 5:07:46.7,10.77,42.8,8.64
502,8,오후 5:07:51.7,10.23,45.24,7.41
503,8,오후 5:07:56.8,10.44,44.85,7.28
504,8,오후 5:08:01.8,10.8,43.14,7.14
505,8,오후 5:08:06.8,11.01,46.03,5.92
506,8,오후 5:08:11.8,10.89,42.41,7.78
507,8,오후 5:08:16.8,10.71,47.2,7.61
508,8,오후 5:08:21.8,9.88,44.61,7.63
509,8,오후 5:08:26.8,10.74,46.82,7.05
510,8,오후 5:08:31.8,10.63,44.9,8.23
511,8,오후 5:08:36.8,10.6,47.62,7.93
512,8,오후 5:08:41.8,9.9,47.59,8.24
513,8,오후 5:08:46.8,10.33,47.44,8.38
514,8,오후 5:08:51.8,10.22,46.14,8.07
515,8,오후 5:08:56.8,9.88,44.47,7.55
516,8,오후 5:09:01.8,10.29,44.25,7.37
517,8,오후 5:09:06.8,10.21,44.02,7.63
